date,symbol,sector,action,price,shares,notional,realized_pnl,cumulative_realized_pnl,avg_cost_per_share,position_shares_after,position_value_after,cash_after,equity_after
2022-09-23,SBER,Finance,buy,119.39,1072,128000.0,0.0,0.0,121.96,4002,477753.45,512000.0,989753.45
2022-09-26,SBER,Finance,buy,107.06,956,102400.0,0.0,0.0,119.09,4958,530813.47,409600.0,940413.47
2022-09-28,SBER,Finance,buy,111.06,738,81920.0,0.0,0.0,118.05,5696,632565.84,327680.0,960245.84
2022-09-29,SBER,Finance,buy,110.41,594,65536.0,0.0,0.0,117.33,6289,694399.63,262144.0,956543.63
2022-09-30,SBER,Finance,buy,110.21,476,52428.8,0.0,0.0,116.83,6765,745570.57,209715.2,955285.77
2022-10-05,SBER,Finance,buy,108.51,387,41943.04,0.0,0.0,116.38,7152,776013.11,167772.16,943785.27
2022-10-06,SBER,Finance,buy,108.24,310,33554.43,0.0,0.0,116.04,7462,807636.63,134217.73,941854.36
2022-10-07,SBER,Finance,buy,101.5,264,26843.55,0.0,0.0,115.55,7726,784189.42,107374.18,891563.61
2022-10-17,SBER,Finance,sell,112.44,77,8687.12,-240.14,-240.14,115.55,7649,860024.79,116061.3,976086.09
2022-10-19,SBER,Finance,sell,112.39,76,8596.42,-240.82,-480.96,115.55,7572,851045.93,124657.73,975703.66
2022-10-20,SBER,Finance,sell,116.98,76,8858.03,107.98,-372.98,115.55,7497,876944.56,133515.75,1010460.31
2022-10-21,SBER,Finance,sell,119.45,75,8954.61,291.79,-81.19,115.55,7422,886506.39,142470.36,1028976.75
2022-10-24,SBER,Finance,sell,118.8,74,8816.82,239.81,158.62,115.55,7347,872865.55,151287.18,1024152.73
2022-10-25,SBER,Finance,sell,124.36,73,9137.17,642.41,801.03,115.55,7274,904579.66,160424.35,1065004.02
2022-10-26,SBER,Finance,sell,124.43,73,9050.89,647.52,1448.55,115.55,7201,896037.95,169475.24,1065513.19
2022-10-27,SBER,Finance,sell,126.61,72,9117.36,795.59,2244.14,115.55,7129,902619.07,178592.61,1081211.67
2022-10-28,SBER,Finance,sell,126.97,71,9051.86,810.1,3054.23,115.55,7058,896133.7,187644.46,1083778.16
2022-10-31,SBER,Finance,sell,126.72,71,8943.69,792.35,3846.58,115.55,6987,885425.55,196588.15,1082013.7
2022-11-01,SBER,Finance,sell,127.05,70,8877.31,804.29,4650.87,115.55,6917,878854.03,205465.47,1084319.5
2022-11-07,SBER,Finance,sell,132.0,69,9130.95,1134.31,5785.19,115.55,6848,903964.15,214596.42,1118560.56
2022-11-08,SBER,Finance,sell,131.29,68,8991.02,1069.6,6854.79,115.55,6780,890110.9,223587.44,1113698.33
2022-11-10,SBER,Finance,sell,136.68,68,9266.54,1436.08,8290.87,115.55,6712,917387.11,232853.97,1150241.08
2022-11-11,SBER,Finance,sell,136.98,67,9194.01,1435.06,9725.93,115.55,6645,910206.68,242047.98,1152254.66
2022-11-14,SBER,Finance,sell,139.8,66,9289.45,1599.74,11325.67,115.55,6578,919655.61,251337.43,1170993.04
2022-12-05,SBER,Finance,sell,142.0,66,9341.28,1744.93,13070.6,115.55,6513,924786.73,260678.71,1185465.45
2022-12-07,SBER,Finance,sell,142.32,65,9268.71,1739.29,14809.89,115.55,6447,917602.05,269947.42,1187549.47
2022-12-14,SBER,Finance,buy,137.3,393,53989.48,0.0,14809.89,116.8,6841,939225.3,215957.94,1155183.24
2022-12-15,SBER,Finance,buy,134.55,321,43191.59,0.0,14809.89,117.59,7162,963605.02,172766.35,1136371.37
2022-12-16,SBER,Finance,buy,135.45,255,34553.27,0.0,14809.89,118.21,7417,1004603.81,138213.08,1142816.89
2022-12-19,SBER,Finance,buy,134.64,205,27642.62,0.0,14809.89,118.65,7622,1026238.83,110570.46,1136809.29
2022-12-26,SBER,Finance,sell,140.95,76,10743.34,1693.73,16503.62,118.65,7546,1063590.9,121313.81,1184904.71
2022-12-29,SBER,Finance,sell,140.96,75,10636.66,1672.19,18175.82,118.65,7470,1053029.7,131950.47,1184980.17
2022-12-30,SBER,Finance,sell,141.15,75,10544.49,1686.44,19862.26,118.65,7396,1043904.59,142494.96,1186399.55
2023-01-03,SBER,Finance,sell,141.78,74,10485.64,1710.57,21572.83,118.65,7322,1038078.25,152980.6,1191058.84
2023-01-09,SBER,Finance,sell,142.4,73,10426.18,1732.71,23305.54,118.65,7249,1032191.56,163406.78,1195598.33
2023-01-10,SBER,Finance,sell,142.81,72,10351.63,1738.49,25044.04,118.65,7176,1024811.82,173758.41,1198570.23
2023-01-11,SBER,Finance,sell,149.96,72,10761.21,2253.24,27297.28,118.65,7104,1065359.38,184519.62,1249878.99
2023-01-12,SBER,Finance,sell,149.3,71,10606.71,2175.09,29472.37,118.65,7033,1050063.84,195126.32,1245190.16
2023-01-13,SBER,Finance,sell,151.69,70,10668.73,2311.74,31784.11,118.65,6963,1056204.57,205795.05,1261999.62
2023-01-16,SBER,Finance,sell,153.71,70,10702.7,2453.12,34237.23,118.65,6893,1059566.96,216497.75,1276064.71
2023-01-23,SBER,Finance,sell,153.5,69,10581.19,2403.59,36640.82,118.65,6824,1047538.18,227078.94,1274617.12
2023-01-31,SBER,Finance,sell,158.07,68,10787.25,2679.49,39320.31,118.65,6756,1067938.22,237866.2,1305804.42
2023-02-01,SBER,Finance,sell,158.29,68,10694.25,2694.44,42014.75,118.65,6689,1058730.31,248560.45,1307290.76
2023-02-02,SBER,Finance,sell,159.45,67,10664.89,2732.53,44747.29,118.65,6622,1055824.14,259225.34,1315049.48
2023-02-03,SBER,Finance,sell,161.26,66,10678.09,2811.2,47558.48,118.65,6555,1057131.26,269903.43,1327034.69
2023-02-06,SBER,Finance,sell,167.09,66,10953.5,3195.94,50754.42,118.65,6490,1084396.01,280856.92,1365252.94
2023-02-07,SBER,Finance,sell,165.39,65,10733.63,3037.03,53791.45,118.65,6425,1062629.56,291590.56,1354220.12
2023-02-09,SBER,Finance,sell,165.31,64,10621.16,2985.18,56776.63,118.65,6361,1051494.41,302211.71,1353706.12
2023-02-10,SBER,Finance,sell,165.52,64,10528.3,2998.62,59775.25,118.65,6297,1042301.86,312740.01,1355041.88
2023-02-15,SBER,Finance,buy,156.25,400,62548.0,0.0,59775.25,120.9,6697,1046475.42,250192.01,1296667.43
2023-02-21,SBER,Finance,sell,164.15,67,10993.85,2896.92,62672.17,120.9,6630,1088391.37,261185.86,1349577.23
2023-02-24,SBER,Finance,sell,164.3,66,10893.86,2863.58,65535.74,120.9,6564,1078492.08,272079.72,1350571.8
2023-02-27,SBER,Finance,sell,169.95,66,11155.8,3236.44,68772.18,120.9,6499,1104423.8,283235.52,1387659.32
2023-02-28,SBER,Finance,sell,169.82,65,11035.79,3178.95,71951.14,120.9,6434,1092543.21,294271.31,1386814.52
2023-03-01,SBER,Finance,sell,170.53,64,10971.11,3175.48,75126.62,120.9,6369,1086139.91,305242.42,1391382.33
2023-03-03,SBER,Finance,sell,171.16,64,10901.53,3215.8,78342.42,120.9,6306,1079250.98,316143.94,1395394.92
2023-03-06,SBER,Finance,sell,171.84,63,10835.39,3208.39,81550.81,120.9,6242,1072703.34,326979.33,1399682.67
2023-03-07,SBER,Finance,sell,174.01,62,10862.49,3291.99,84842.79,120.9,6180,1075386.97,337841.83,1413228.8
2023-03-14,SBER,Finance,sell,175.71,62,10858.93,3397.38,88240.17,120.9,6118,1075034.09,348700.76,1423734.85
2023-03-15,SBER,Finance,sell,175.3,61,10725.26,3317.57,91557.74,120.9,6057,1061800.36,359426.01,1421226.37
2023-03-16,SBER,Finance,sell,175.45,61,10627.09,3326.72,94884.46,120.9,5996,1052081.83,370053.1,1422134.93
2023-03-17,SBER,Finance,sell,193.59,60,11608.58,4360.48,99244.94,120.9,5937,1149249.34,381661.68,1530911.02
2023-03-20,SBER,Finance,sell,203.73,59,12094.46,4886.0,104130.94,120.9,5877,1197351.11,393756.14,1591107.25
2023-03-21,SBER,Finance,sell,203.32,59,11949.41,4861.81,108992.76,120.9,5818,1182992.07,405705.55,1588697.62
2023-03-22,SBER,Finance,sell,202.89,58,11804.9,4754.47,113747.23,120.9,5760,1168685.26,417510.45,1586195.71
2023-03-23,SBER,Finance,sell,202.58,58,11669.0,4736.5,118483.73,120.9,5703,1155230.61,429179.45,1584410.05
2023-03-24,SBER,Finance,sell,203.57,57,11608.76,4711.26,123194.98,120.9,5646,1149267.41,440788.21,1590055.62
2023-03-27,SBER,Finance,sell,211.84,56,11959.56,5091.68,128286.66,120.9,5589,1183996.66,452747.77,1636744.43
2023-03-28,SBER,Finance,sell,214.03,56,11962.37,5214.3,133500.96,120.9,5533,1184274.44,464710.14,1648984.58
2023-03-29,SBER,Finance,sell,217.99,55,12061.86,5338.97,138839.93,120.9,5478,1194124.12,476772.0,1670896.12
2023-03-30,SBER,Finance,sell,216.87,55,11879.89,5277.38,144117.31,120.9,5423,1176109.0,488651.89,1664760.89
2023-03-31,SBER,Finance,sell,216.6,54,11746.45,5166.84,149284.15,120.9,5369,1162898.31,500398.34,1663296.65
2023-04-03,SBER,Finance,sell,216.09,54,11601.6,5139.31,154423.46,120.9,5315,1148558.58,511999.94,1660558.52
2023-04-10,SBER,Finance,sell,222.21,53,11810.88,5368.46,159791.92,120.9,5262,1169276.65,523810.81,1693087.46
2023-04-14,SBER,Finance,sell,221.87,53,11674.88,5350.44,165142.37,120.9,5209,1155812.68,535485.69,1691298.37
2023-04-17,SBER,Finance,sell,228.1,52,11882.67,5573.42,170715.79,120.9,5157,1176384.66,547368.36,1723753.02
2023-04-18,SBER,Finance,sell,232.66,52,11999.02,5810.52,176526.3,120.9,5106,1187903.01,559367.38,1747270.4
2023-04-19,SBER,Finance,sell,232.95,51,11893.84,5713.56,182239.87,120.9,5055,1177489.84,571261.22,1748751.06
2023-04-20,SBER,Finance,sell,236.28,51,11943.22,5883.38,188123.24,120.9,5004,1182378.74,583204.44,1765583.18
2023-04-21,SBER,Finance,sell,235.17,50,11768.24,5712.52,193835.77,120.9,4954,1165055.9,594972.68,1760028.58
2023-04-24,SBER,Finance,sell,235.1,50,11647.09,5709.02,199544.79,120.9,4905,1153062.02,606619.77,1759681.79
2023-04-25,SBER,Finance,sell,235.3,49,11540.43,5604.64,205149.43,120.9,4856,1142502.5,618160.2,1760662.7
2023-04-26,SBER,Finance,sell,235.21,49,11420.66,5600.23,210749.66,120.9,4807,1130644.85,629580.86,1760225.71
2023-04-27,SBER,Finance,sell,240.38,48,11554.97,5734.08,216483.74,120.9,4759,1143941.86,641135.82,1785077.69
2023-04-28,SBER,Finance,sell,240.38,48,11439.42,5734.08,222217.82,120.9,4711,1132502.44,652575.24,1785077.69
2023-05-02,SBER,Finance,sell,242.62,47,11430.56,5719.89,227937.7,120.9,4664,1131625.2,664005.8,1795631.0
2023-05-10,SBER,Finance,buy,227.06,585,132801.16,0.0,227937.7,132.73,5249,1191851.6,531204.64,1723056.24
2023-05-11,SBER,Finance,buy,229.32,463,106240.93,0.0,227937.7,140.56,5712,1309955.4,424963.71,1734919.12
2023-05-12,SBER,Finance,buy,229.29,371,84992.74,0.0,227937.7,145.97,6083,1394776.78,339970.97,1734747.75
2023-05-23,SBER,Finance,sell,236.43,61,14382.1,5516.34,233454.04,145.97,6022,1423827.48,354353.07,1778180.54
2023-05-24,SBER,Finance,sell,246.06,60,14818.21,6003.65,239457.69,145.97,5962,1467003.0,369171.28,1836174.28
2023-05-25,SBER,Finance,sell,243.76,60,14532.9,5865.66,245323.35,145.97,5902,1438757.56,383704.18,1822461.74
2023-05-26,SBER,Finance,sell,248.1,59,14643.74,6023.94,251347.29,145.97,5843,1449730.03,398347.92,1848077.95
2023-05-29,SBER,Finance,sell,251.18,58,14677.27,6100.46,257447.75,145.97,5785,1453050.21,413025.19,1866075.41
2023-06-05,SBER,Finance,buy,237.12,348,82605.04,0.0,257447.75,151.15,6133,1454319.61,330420.16,1784739.77
2023-06-15,SBER,Finance,sell,245.18,61,15037.54,5734.47,263182.22,151.15,6072,1488716.18,345457.69,1834173.88
2023-06-22,SBER,Finance,buy,240.66,287,69091.54,0.0,263182.22,155.19,6359,1530362.59,276366.15,1806728.75
2023-06-23,SBER,Finance,buy,235.67,235,55273.23,0.0,263182.22,158.06,6594,1553904.3,221092.92,1774997.22
2023-07-03,SBER,Finance,sell,243.33,66,16044.11,5626.36,268808.58,158.06,6528,1588366.86,237137.03,1825503.89
2023-07-07,SBER,Finance,sell,243.67,65,15905.86,5563.21,274371.79,158.06,6462,1574680.39,253042.9,1827723.28
2023-07-10,SBER,Finance,sell,249.4,65,16117.1,5935.62,280307.41,158.06,6398,1595592.55,269159.99,1864752.54
2023-07-11,SBER,Finance,sell,247.99,64,15865.72,5754.07,286061.48,158.06,6334,1570706.04,285025.71,1855731.75
2023-07-20,SBER,Finance,buy,242.7,235,57005.14,0.0,286061.48,161.09,6569,1594205.65,228020.57,1822226.22
2023-07-25,SBER,Finance,sell,247.2,66,16237.64,5681.85,291743.33,161.09,6503,1607526.83,244258.21,1851785.04
2023-07-27,SBER,Finance,sell,247.95,65,16124.04,5644.5,297387.83,161.09,6438,1596279.99,260382.25,1856662.25
2023-07-28,SBER,Finance,sell,249.25,64,16046.49,5640.86,303028.69,161.09,6374,1588602.78,276428.75,1865031.53
2023-07-31,SBER,Finance,sell,267.4,64,17042.82,6802.34,309831.03,161.09,6310,1687239.56,293471.57,1980711.13
2023-08-01,SBER,Finance,sell,268.5,63,16941.8,6765.35,316596.38,161.09,6247,1677238.53,310413.37,1987651.91
2023-08-02,SBER,Finance,sell,268.57,62,16776.76,6662.3,323258.68,161.09,6184,1660899.05,327190.13,1988089.18
2023-08-03,SBER,Finance,sell,269.11,62,16642.39,6695.78,329954.45,161.09,6122,1647596.14,343832.52,1991428.66
2023-08-14,SBER,Finance,buy,260.45,264,68766.5,0.0,329954.45,165.19,6386,1663342.76,275066.01,1938408.77
2023-08-15,SBER,Finance,buy,260.42,211,55013.2,0.0,329954.45,168.24,6598,1718164.37,220052.81,1938217.18
2023-08-16,SBER,Finance,buy,256.02,172,44010.56,0.0,329954.45,170.47,6770,1733145.2,176042.25,1909187.44
2023-08-23,SBER,Finance,buy,256.4,137,35208.45,0.0,329954.45,172.18,6907,1770926.08,140833.8,1911759.88
2023-08-28,SBER,Finance,sell,266.93,69,18436.56,6536.14,336490.6,172.18,6838,1825219.06,159270.35,1984489.41
2023-09-04,SBER,Finance,sell,267.39,68,18283.64,6472.69,342963.29,172.18,6769,1810080.81,177554.0,1987634.81
2023-09-07,SBER,Finance,buy,258.79,137,35510.8,0.0,342963.29,173.9,6907,1787374.42,142043.2,1929417.62
2023-09-08,SBER,Finance,buy,255.68,111,28408.64,0.0,342963.29,175.19,7018,1794303.35,113634.56,1907937.91
2023-09-11,SBER,Finance,buy,256.25,89,22726.91,0.0,342963.29,176.2,7106,1821030.39,90907.65,1911938.03
2023-09-19,SBER,Finance,buy,252.72,72,18181.53,0.0,342963.29,176.97,7178,1814126.11,72726.12,1886852.23
2023-09-20,SBER,Finance,buy,253.77,57,14545.22,0.0,342963.29,177.58,7236,1836208.66,58180.89,1894389.55
2023-09-21,SBER,Finance,buy,250.16,47,11636.18,0.0,342963.29,178.05,7282,1821723.89,46544.72,1868268.6
2023-09-28,SBER,Finance,sell,257.67,73,18764.13,5810.68,348773.97,178.05,7209,1857649.34,65308.85,1922958.19
2023-09-29,SBER,Finance,sell,260.72,72,18796.38,5950.66,354724.64,178.05,7137,1860841.67,84105.23,1944946.9
2023-10-06,SBER,Finance,sell,262.93,71,18766.15,6024.91,360749.55,178.05,7066,1857848.99,102871.38,1960720.37
2023-10-09,SBER,Finance,sell,265.25,71,18742.42,6189.61,366939.16,178.05,6995,1855499.56,121613.8,1977113.36
2023-10-16,SBER,Finance,sell,268.15,70,18757.86,6305.41,373244.57,178.05,6925,1857028.03,140371.66,1997399.69
2023-10-17,SBER,Finance,sell,270.0,69,18698.4,6342.97,379587.55,178.05,6856,1851141.5,159070.06,2010211.56
2023-10-20,SBER,Finance,sell,269.8,69,18497.7,6329.18,385916.72,178.05,6788,1831272.58,177567.76,2008840.34
2023-10-23,SBER,Finance,sell,270.1,68,18333.09,6257.85,392174.57,178.05,6720,1814975.75,195900.85,2010876.6
2023-10-24,SBER,Finance,sell,271.27,67,18228.38,6244.2,398418.77,178.05,6652,1804609.35,214129.23,2018738.58
2023-10-25,SBER,Finance,sell,273.73,67,18209.74,6409.0,404827.78,178.05,6586,1802764.63,232338.97,2035103.6
2023-11-06,SBER,Finance,sell,273.42,66,18007.23,6292.89,411120.67,178.05,6520,1782715.76,250346.2,2033061.97
2023-11-07,SBER,Finance,sell,273.31,65,17819.99,6190.39,417311.06,178.05,6455,1764178.57,268166.19,2032344.76
2023-11-08,SBER,Finance,sell,278.15,65,17954.2,6504.96,423816.02,178.05,6390,1777465.91,286120.39,2063586.3
2023-11-09,SBER,Finance,sell,276.65,64,17678.8,6308.9,430124.92,178.05,6326,1750201.63,303799.19,2054000.82
2023-11-10,SBER,Finance,sell,280.19,63,17725.97,6433.32,436558.24,178.05,6263,1754871.15,321525.16,2076396.32
2023-11-13,SBER,Finance,sell,283.97,63,17785.46,6671.43,443229.67,178.05,6201,1760760.39,339310.62,2100071.01
2023-11-15,SBER,Finance,sell,282.89,62,17540.64,6498.58,449728.25,178.05,6139,1736523.2,356851.26,2093374.46
2023-11-22,SBER,Finance,sell,286.16,61,17565.96,6593.22,456321.47,178.05,6077,1739030.16,374417.22,2113447.39
2023-11-23,SBER,Finance,sell,286.19,61,17392.12,6595.05,462916.52,178.05,6016,1721820.35,391809.35,2113629.7
2023-11-24,SBER,Finance,sell,286.85,60,17257.91,6526.53,469443.05,178.05,5956,1708533.24,409067.26,2117600.49
2023-11-28,SBER,Finance,buy,279.91,292,81813.45,0.0,469443.05,182.81,6248,1749010.73,327253.81,2076264.53
2023-11-29,SBER,Finance,buy,276.8,236,65450.76,0.0,469443.05,186.23,6485,1795028.73,261803.05,2056831.77
2023-11-30,SBER,Finance,buy,277.5,189,52360.61,0.0,469443.05,188.82,6674,1851928.79,209442.44,2061371.23
2023-12-01,SBER,Finance,buy,273.97,153,41888.49,0.0,469443.05,190.72,6827,1870259.41,167553.95,2037813.36
2023-12-04,SBER,Finance,buy,270.96,124,33510.79,0.0,469443.05,192.16,6950,1883222.4,134043.16,2017265.56
2023-12-06,SBER,Finance,buy,267.58,100,26808.63,0.0,469443.05,193.23,7050,1886539.4,107234.53,1993773.93
2023-12-07,SBER,Finance,buy,265.12,81,21446.91,0.0,469443.05,194.04,7131,1890642.38,85787.62,1976430.0
2023-12-08,SBER,Finance,buy,265.16,65,17157.52,0.0,469443.05,194.69,7196,1908085.16,68630.1,1976715.26
2023-12-11,SBER,Finance,buy,256.89,53,13726.02,0.0,469443.05,195.14,7249,1862300.45,54904.08,1917204.53
2023-12-12,SBER,Finance,buy,257.6,43,10980.82,0.0,469443.05,195.51,7292,1878428.35,43923.26,1922351.61
2023-12-14,SBER,Finance,buy,256.64,34,8784.65,0.0,469443.05,195.79,7326,1880212.64,35138.61,1915351.25
2023-12-22,SBER,Finance,sell,271.3,73,19876.16,5509.96,474953.01,195.79,7253,1967739.53,55014.77,2022754.3
2023-12-25,SBER,Finance,sell,271.08,73,19661.44,5493.9,480446.91,195.79,7180,1946482.43,74676.21,2021158.64
2023-12-26,SBER,Finance,sell,271.9,72,19523.7,5477.68,485924.58,195.79,7109,1932846.72,94199.91,2027046.63
2024-01-03,SBER,Finance,sell,274.56,71,19517.56,5590.44,491515.02,195.79,7038,1932238.21,113717.47,2045955.68
2024-01-04,SBER,Finance,sell,274.12,70,19291.42,5480.9,496995.92,195.79,6967,1909850.26,133008.88,2042859.15
2024-01-08,SBER,Finance,sell,276.76,70,19282.44,5665.68,502661.61,195.79,6898,1908961.25,152291.32,2061252.57
2024-01-17,SBER,Finance,sell,278.0,69,19175.14,5670.3,508331.9,195.79,6829,1898339.05,171466.46,2069805.51
2024-01-24,SBER,Finance,buy,273.77,125,34293.29,0.0,508331.9,197.2,6954,1903747.54,137173.17,2040920.71
2024-01-25,SBER,Finance,buy,272.81,101,27434.63,0.0,508331.9,198.28,7054,1924506.51,109738.54,2034245.04
2024-01-26,SBER,Finance,buy,272.65,80,21947.71,0.0,508331.9,199.11,7135,1945325.51,87790.83,2033116.34
2024-01-31,SBER,Finance,sell,276.0,71,19692.27,5456.97,513788.88,199.11,7064,1949535.09,107483.1,2057018.19
2024-02-01,SBER,Finance,sell,276.86,71,19556.1,5518.03,519306.9,199.11,6993,1936053.63,127039.2,2063092.83
2024-02-02,SBER,Finance,sell,276.74,70,19352.14,5431.91,524738.81,199.11,6923,1915862.34,146391.34,2062253.68
2024-02-05,SBER,Finance,sell,277.84,69,19234.78,5430.2,530169.01,199.11,6854,1904242.83,165626.12,2069868.95
2024-02-06,SBER,Finance,sell,278.67,69,19099.31,5487.47,535656.48,199.11,6785,1890832.12,184725.44,2075557.55
2024-02-07,SBER,Finance,sell,284.41,68,19297.79,5798.22,541454.7,199.11,6717,1910481.38,204023.23,2114504.61
2024-02-09,SBER,Finance,sell,283.5,67,19043.69,5651.99,547106.68,199.11,6650,1885324.91,223066.91,2108391.82
2024-02-12,SBER,Finance,sell,287.28,67,19104.63,5905.22,553011.9,199.11,6584,1891357.95,242171.54,2133529.49
2024-02-13,SBER,Finance,sell,287.07,66,18899.75,5803.22,558815.13,199.11,6518,1871075.62,261071.29,2132146.92
2024-02-14,SBER,Finance,sell,289.06,65,18840.46,5844.63,564659.76,199.11,6453,1865205.66,279911.75,2145117.41
2024-02-15,SBER,Finance,sell,290.24,65,18728.2,5921.33,570581.09,199.11,6388,1854091.6,298639.95,2152731.55
2024-02-20,SBER,Finance,buy,283.9,210,59727.99,0.0,570581.09,201.81,6599,1873318.83,238911.96,2112230.79
2024-02-21,SBER,Finance,buy,282.0,169,47782.39,0.0,570581.09,203.82,6768,1908564.04,191129.57,2099693.61
2024-02-26,SBER,Finance,sell,291.25,68,19711.68,5943.41,576524.5,203.82,6700,1951455.97,210841.25,2162297.22
2024-02-27,SBER,Finance,sell,292.52,67,19599.65,5941.09,582465.58,203.82,6633,1940365.67,230440.9,2170806.57
2024-02-28,SBER,Finance,sell,291.75,66,19352.58,5801.6,588267.18,203.82,6567,1915905.47,249793.48,2165698.95
2024-02-29,SBER,Finance,sell,292.19,66,19187.95,5830.64,594097.82,203.82,6501,1899606.97,268981.43,2168588.4
2024-03-01,SBER,Finance,sell,295.38,65,19203.46,5949.62,600047.44,203.82,6436,1901142.57,288184.89,2189327.46
2024-03-04,SBER,Finance,sell,299.17,64,19255.36,6100.63,606148.07,203.82,6372,1906280.64,307440.25,2213720.89
2024-03-05,SBER,Finance,sell,298.4,64,19013.74,6051.35,612199.42,203.82,6308,1882360.54,326453.99,2208814.53
2024-03-06,SBER,Finance,sell,297.71,63,18780.08,5913.33,618112.75,203.82,6245,1859227.81,345234.07,2204461.89
2024-03-07,SBER,Finance,sell,300.4,62,18760.27,5986.23,624098.99,203.82,6183,1857266.85,363994.34,2221261.2
2024-03-11,SBER,Finance,sell,299.79,62,18534.95,5948.42,630047.4,203.82,6121,1834960.49,382529.3,2217489.78
2024-03-12,SBER,Finance,sell,300.9,61,18417.55,5920.18,635967.58,203.82,6060,1823337.05,400946.84,2224283.89
2024-03-14,SBER,Finance,buy,295.83,271,80189.37,0.0,635967.58,207.76,6331,1872804.19,320757.47,2193561.66
2024-03-22,SBER,Finance,buy,292.99,219,64151.49,0.0,635967.58,210.61,6550,1918976.56,256605.98,2175582.54
2024-03-28,SBER,Finance,sell,299.0,65,19583.4,5743.31,641710.89,210.61,6484,1938756.45,276189.38,2214945.83
2024-03-29,SBER,Finance,sell,298.72,65,19369.41,5725.11,647436.0,210.61,6419,1917571.48,295558.79,2213130.27
2024-04-01,SBER,Finance,sell,300.43,64,19285.48,5746.46,653182.46,210.61,6355,1909262.99,314844.27,2224107.26
2024-04-02,SBER,Finance,sell,300.38,64,19089.45,5743.26,658925.72,210.61,6292,1889855.78,333933.72,2223789.51
2024-04-03,SBER,Finance,sell,306.72,63,19297.44,6052.9,664978.62,210.61,6229,1910446.77,353231.17,2263677.93
2024-04-04,SBER,Finance,sell,304.61,62,18973.04,5826.02,670804.64,210.61,6166,1878331.3,372204.21,2250535.51
2024-04-05,SBER,Finance,sell,306.1,62,18875.19,5918.39,676723.03,210.61,6105,1868643.97,391079.4,2259723.37
2024-04-08,SBER,Finance,sell,307.75,61,18787.17,5923.57,682646.6,210.61,6044,1859929.53,409866.57,2269796.1
2024-04-12,SBER,Finance,sell,307.1,60,18560.01,5787.47,688434.06,210.61,5983,1837441.16,428426.58,2265867.74
2024-04-15,SBER,Finance,sell,307.99,60,18427.66,5840.86,694274.92,210.61,5923,1824338.54,446854.24,2271192.79
2024-04-16,SBER,Finance,sell,308.29,59,18261.16,5761.21,700036.13,210.61,5864,1807854.4,465115.4,2272969.8
2024-04-22,SBER,Finance,sell,314.99,59,18471.44,6156.47,706192.61,210.61,5805,1828672.67,483586.84,2312259.51
2024-05-02,SBER,Finance,buy,307.37,315,96717.37,0.0,706192.61,215.59,6120,1881152.17,386869.47,2268021.64
2024-05-06,SBER,Finance,buy,306.01,253,77373.89,0.0,706192.61,219.19,6373,1950202.65,309495.58,2259698.23
2024-05-08,SBER,Finance,sell,311.21,64,19833.42,5887.5,712080.11,219.19,6309,1963508.84,329329.0,2292837.84
2024-05-10,SBER,Finance,sell,313.49,63,19778.94,5939.14,718019.25,219.19,6246,1958115.05,349107.94,2307222.99
2024-05-13,SBER,Finance,sell,314.85,62,19666.1,5929.18,723948.42,219.19,6184,1946943.75,368774.04,2315717.79
2024-05-14,SBER,Finance,sell,318.12,62,19671.65,6131.9,730080.32,219.19,6122,1947492.87,388445.68,2335938.55
2024-05-15,SBER,Finance,sell,319.7,61,19571.65,6129.36,736209.68,219.19,6061,1937593.79,408017.34,2345611.12
2024-05-16,SBER,Finance,sell,322.91,61,19570.49,6325.15,742534.84,219.19,6000,1937478.03,427587.82,2365065.85
2024-05-17,SBER,Finance,sell,323.16,60,19389.78,6236.46,748771.3,219.19,5940,1919588.26,446977.6,2366565.86
2024-05-22,SBER,Finance,sell,322.93,59,19182.22,6118.95,754890.25,219.19,5881,1899039.83,466159.82,2365199.65
2024-05-23,SBER,Finance,sell,323.54,59,19026.27,6154.94,761045.19,219.19,5822,1883600.76,485186.09,2368786.85
2024-05-27,SBER,Finance,buy,317.09,306,97037.22,0.0,761045.19,224.08,6128,1943087.05,388148.87,2331235.93
2024-05-31,SBER,Finance,buy,313.11,248,77629.77,0.0,761045.19,227.54,6376,1996327.9,310519.1,2306847.0
2024-06-03,SBER,Finance,buy,310.95,200,62103.82,0.0,761045.19,230.08,6576,2044659.98,248415.28,2293075.26
2024-06-18,SBER,Finance,buy,314.34,158,49683.06,0.0,761045.19,232.06,6734,2116634.07,198732.22,2315366.3
2024-06-19,SBER,Finance,buy,310.7,128,39746.44,0.0,761045.19,233.53,6862,2131870.28,158985.78,2290856.06
2024-06-25,SBER,Finance,sell,319.8,69,21943.1,5950.53,766995.72,233.53,6793,2172366.9,180928.88,2353295.77
2024-06-26,SBER,Finance,sell,324.55,68,22046.33,6187.26,773182.98,233.53,6725,2182586.8,202975.21,2385562.01
2024-06-27,SBER,Finance,sell,327.16,67,22001.39,6271.12,779454.1,233.53,6658,2178137.57,224976.6,2403114.17
2024-06-28,SBER,Finance,sell,327.15,67,21780.71,6270.45,785724.55,233.53,6591,2156290.28,246757.31,2403047.59
2024-07-01,SBER,Finance,sell,327.1,66,21559.61,6173.56,791898.12,233.53,6525,2134401.11,268316.92,2402718.03
