symbol,date,obv,obv_signal,mfi,mfi_signal,cmf,cmf_signal,ad,ad_signal
OZON,2024-02-05,7698691.0,buy,47.16,hold,0.05,hold,16031165.892804028,buy
OZON,2024-02-06,7542409.0,sell,51.78,hold,0.02,hold,15929061.652804028,sell
OZON,2024-02-07,7770679.0,buy,53.85,hold,0.03,hold,15999298.575880952,buy
OZON,2024-02-08,7428638.0,sell,53.88,hold,-0.01,sell,15745268.125588555,sell
OZON,2024-02-09,7694085.0,buy,48.11,hold,0.0,buy,15829658.79032844,buy
OZON,2024-02-12,8758334.0,buy,62.57,hold,0.08,hold,16865337.34737542,buy
OZON,2024-02-13,10703194.0,buy,76.37,hold,0.32,hold,18754629.91880399,buy
OZON,2024-02-14,9119554.0,sell,84.05,hold,0.17,hold,17763430.782113343,sell
OZON,2024-02-15,10062317.0,buy,84.97,hold,0.23,hold,18139062.914925843,buy
OZON,2024-02-16,9460852.0,sell,85.45,hold,0.22,hold,18015871.28841982,sell
OZON,2024-02-19,9129102.0,sell,81.01,hold,0.21,hold,17939658.450581983,sell
OZON,2024-02-20,8245591.0,sell,82.18,hold,0.18,hold,17363698.748050336,sell
OZON,2024-02-21,7503291.0,sell,75.41,sell,0.17,hold,17294876.231494043,sell
OZON,2024-02-22,7916493.0,buy,77.63,hold,0.16,hold,17323233.231494043,buy
OZON,2024-02-26,8218790.0,buy,81.11,hold,0.18,hold,17613675.447180316,buy
OZON,2024-02-27,8546213.0,buy,81.47,hold,0.18,hold,17879223.23458189,buy
OZON,2024-02-28,8252775.0,sell,80.76,hold,0.13,hold,17650480.226707876,sell
OZON,2024-02-29,8748497.0,buy,84.22,hold,0.15,hold,17884679.596786615,buy
OZON,2024-03-01,9249743.0,buy,86.97,hold,0.18,hold,18111270.25432086,buy
OZON,2024-03-04,9972827.0,buy,86.68,hold,0.23,hold,18804225.75432086,buy
OZON,2024-03-05,9426259.0,sell,77.98,sell,0.2,hold,18566307.919026744,sell
OZON,2024-03-06,9220799.0,sell,71.01,hold,0.2,hold,18504881.733459733,sell
OZON,2024-03-07,9409718.0,buy,67.79,hold,0.21,hold,18675095.881974585,buy
OZON,2024-03-11,9084931.0,sell,66.5,hold,0.22,hold,18500819.93075507,sell
OZON,2024-03-12,8868598.0,sell,67.59,hold,0.21,hold,18476782.93075507,sell
OZON,2024-03-13,8868598.0,hold,63.79,hold,0.12,hold,18331380.360661615,sell
OZON,2024-03-14,8566755.0,sell,68.73,hold,-0.06,sell,18125646.574591964,sell
OZON,2024-03-15,8848040.0,buy,68.07,hold,0.06,buy,18277107.728438117,buy
OZON,2024-03-18,9215665.0,buy,68.63,hold,0.05,hold,18572015.695471082,buy
OZON,2024-03-19,10020178.0,buy,71.56,hold,0.1,hold,18822308.628804415,buy
OZON,2024-03-20,10963734.0,buy,79.37,hold,0.2,hold,19728569.925247103,buy
OZON,2024-03-21,11724337.0,buy,80.42,hold,0.31,hold,20165351.846039183,buy
OZON,2024-03-22,11267021.0,sell,72.97,sell,0.3,hold,19910484.035762504,sell
OZON,2024-03-25,11564542.0,buy,71.11,hold,0.34,hold,20204604.795762505,buy
OZON,2024-03-26,12237011.0,buy,80.8,hold,0.35,hold,20705525.581476793,buy
OZON,2024-03-27,12670311.0,buy,84.77,hold,0.36,hold,21115403.959855173,buy
OZON,2024-03-28,13446471.0,buy,86.24,hold,0.4,hold,21428184.855377562,buy
OZON,2024-03-29,12943475.0,sell,79.01,sell,0.4,hold,21725075.17732878,buy
OZON,2024-04-01,13572923.0,buy,83.08,hold,0.4,hold,21997432.48502109,buy
OZON,2024-04-02,13039877.0,sell,76.51,sell,0.32,hold,21815908.712048117,sell
OZON,2024-04-03,12596403.0,sell,74.63,hold,0.34,hold,21770575.81427034,sell
OZON,2024-04-04,13007957.0,buy,75.2,hold,0.36,hold,21980121.62379415,buy
OZON,2024-04-05,13431294.0,buy,75.55,hold,0.33,hold,21928053.436628375,sell
OZON,2024-04-08,12857814.0,sell,67.5,hold,0.32,hold,21729787.116925772,sell
OZON,2024-04-09,12084523.0,sell,56.92,hold,0.27,hold,21312957.39573618,sell
OZON,2024-04-10,12630298.0,buy,48.63,hold,0.3,hold,21648643.27439727,buy
OZON,2024-04-11,12409317.0,sell,49.97,hold,0.31,hold,21504783.16030331,sell
OZON,2024-04-12,11822788.0,sell,44.3,hold,0.28,hold,21362704.70688716,sell
OZON,2024-04-15,12355164.0,buy,43.49,hold,0.29,hold,21839491.24503977,buy
OZON,2024-04-16,12679550.0,buy,42.79,hold,0.29,hold,21952534.851100374,buy
OZON,2024-04-17,13125204.0,buy,40.18,hold,0.23,hold,22063404.87061257,buy
OZON,2024-04-18,14045917.0,buy,50.61,hold,0.25,hold,22763451.118546452,buy
OZON,2024-04-19,14857220.0,buy,52.06,hold,0.31,hold,23321221.931046452,buy
OZON,2024-04-22,15382336.0,buy,59.3,hold,0.31,hold,23606521.17514094,buy
OZON,2024-04-23,14958691.0,sell,59.17,hold,0.24,hold,23301177.04306547,sell
OZON,2024-04-24,14319670.0,sell,52.0,hold,0.16,hold,22886086.478962906,sell
OZON,2024-04-25,14976857.0,buy,53.64,hold,0.19,hold,23455369.485332333,buy
OZON,2024-04-26,15652619.0,buy,61.47,hold,0.18,hold,23716403.904104896,buy
OZON,2024-04-27,15927915.0,buy,68.9,hold,0.18,hold,23910946.410771564,buy
OZON,2024-04-29,16316493.0,buy,75.41,hold,0.23,hold,24225341.33804429,buy
OZON,2024-04-30,16716875.0,buy,78.85,hold,0.24,hold,24314747.02736468,buy
OZON,2024-05-02,16359336.0,sell,80.51,hold,0.22,hold,24255911.49571911,sell
OZON,2024-05-03,16797527.0,buy,74.12,sell,0.25,hold,24605094.94884411,buy
OZON,2024-05-06,17481679.0,buy,75.57,hold,0.3,hold,24896056.144246407,buy
OZON,2024-05-07,18260313.0,buy,76.88,hold,0.4,hold,25545366.85012876,buy
OZON,2024-05-08,16720356.0,sell,78.99,hold,0.28,hold,24919230.487491395,sell
OZON,2024-05-10,16219148.0,sell,72.13,hold,0.3,hold,25017506.565922767,buy
OZON,2024-05-13,16820912.0,buy,72.56,hold,0.35,hold,25518976.565922767,buy
OZON,2024-05-14,16459702.0,sell,77.29,hold,0.31,hold,25516339.996579703,sell
OZON,2024-05-15,16117930.0,sell,79.52,hold,0.3,hold,25440021.977162227,sell
OZON,2024-05-16,15849398.0,sell,75.04,hold,0.29,hold,25464433.977162227,buy
OZON,2024-05-17,16353359.0,buy,74.65,hold,0.28,hold,25836660.49084004,buy
OZON,2024-05-20,16951308.0,buy,75.82,hold,0.22,hold,25766666.460739706,sell
OZON,2024-05-21,16655750.0,sell,71.65,hold,0.2,hold,25713067.859703436,sell
OZON,2024-05-22,16873464.0,buy,71.03,hold,0.24,hold,25876624.14826065,buy
OZON,2024-05-23,16628724.0,sell,71.9,hold,0.29,hold,25823958.578640398,sell
OZON,2024-05-24,16136491.0,sell,71.15,hold,0.21,hold,25586195.90240019,sell
OZON,2024-05-27,15158900.0,sell,59.95,hold,0.12,hold,24941187.407554828,sell
OZON,2024-05-28,16111461.0,buy,60.69,hold,0.13,hold,25310615.41277222,buy
OZON,2024-05-29,15767906.0,sell,53.55,hold,0.11,hold,25397786.08441401,buy
OZON,2024-05-30,15446503.0,sell,55.1,hold,0.07,hold,25112965.539698564,sell
OZON,2024-05-31,14155114.0,sell,41.98,hold,0.04,hold,24692691.013071343,sell
OZON,2024-06-03,13046257.0,sell,33.78,hold,0.01,hold,24755382.5749088,buy
OZON,2024-06-04,14367821.0,buy,44.74,hold,0.08,hold,25944790.174908802,buy
OZON,2024-06-05,13187126.0,sell,52.67,hold,0.02,hold,25802292.50249501,sell
OZON,2024-06-06,13699407.0,buy,52.62,hold,0.06,hold,25712418.642845888,sell
OZON,2024-06-07,15089758.0,buy,56.26,hold,0.11,hold,26477578.253584143,buy
OZON,2024-06-10,13687326.0,sell,63.2,hold,0.01,hold,25723461.528062474,sell
OZON,2024-06-11,14676032.0,buy,57.37,hold,0.02,hold,25745191.330260277,buy
OZON,2024-06-13,13771166.0,sell,54.56,hold,0.07,hold,26437419.598459512,buy
OZON,2024-06-14,14085784.0,buy,57.82,hold,0.07,hold,26546572.782132983,buy
OZON,2024-06-17,13805258.0,sell,61.07,hold,0.03,hold,26360630.261060186,sell
OZON,2024-06-18,13218534.0,sell,55.02,hold,0.0,hold,25836724.676477745,sell
OZON,2024-06-19,11302183.0,sell,46.51,hold,-0.03,sell,25261125.883956637,sell
OZON,2024-06-20,12782642.0,buy,52.72,hold,0.04,buy,26640945.452829625,buy
OZON,2024-06-21,13543097.0,buy,59.88,hold,0.06,hold,26947620.74791159,buy
OZON,2024-06-24,13050802.0,sell,62.33,hold,0.05,hold,26590885.240665216,sell
OZON,2024-06-25,13541769.0,buy,56.11,hold,0.12,hold,27078016.560977716,buy
OZON,2024-06-26,13250159.0,sell,52.76,hold,0.09,hold,26943586.419133745,sell
OZON,2024-06-27,12819077.0,sell,48.77,hold,0.09,hold,26920492.740562316,sell
OZON,2024-06-28,13076536.0,buy,42.91,hold,0.11,hold,27041176.646812316,buy
OZON,2024-07-01,12834102.0,sell,35.29,hold,0.15,hold,27086071.831997503,buy
OZON,2024-07-02,12472508.0,sell,38.08,hold,0.14,hold,26867253.145302225,sell
OZON,2024-07-03,11742828.0,sell,39.07,hold,0.03,hold,26387036.393165473,sell
OZON,2024-07-04,11232540.0,sell,34.59,hold,0.01,hold,25968526.81043166,sell
OZON,2024-07-05,11869631.0,buy,33.4,hold,0.05,hold,26457561.45127673,buy
OZON,2024-07-08,11321091.0,sell,33.67,hold,-0.03,sell,26102427.651884634,sell
OZON,2024-07-09,10402574.0,sell,37.98,hold,-0.03,hold,25384054.4339858,sell
OZON,2024-07-10,8802658.0,sell,19.99,hold,-0.14,hold,23798705.19574604,sell
OZON,2024-07-11,11240806.0,buy,31.85,buy,-0.03,hold,25932084.69574604,buy
OZON,2024-07-12,9935208.0,sell,41.49,hold,0.0,buy,26600373.841508754,buy
OZON,2024-07-15,8799396.0,sell,39.51,hold,-0.02,sell,26007989.134612203,sell
OZON,2024-07-16,10253456.0,buy,44.81,hold,0.08,buy,27346727.134612203,buy
OZON,2024-07-17,8994993.0,sell,51.6,hold,0.07,hold,26441881.837091543,sell
OZON,2024-07-18,9864849.0,buy,53.62,hold,0.03,hold,27148274.964608323,buy
OZON,2024-07-19,10612584.0,buy,55.19,hold,0.03,hold,27477278.36460832,buy
OZON,2024-07-22,11184676.0,buy,58.5,hold,0.05,hold,27421190.91362793,sell
OZON,2024-07-23,10803291.0,sell,60.12,hold,0.01,hold,27178927.485954974,sell
OZON,2024-07-24,11304150.0,buy,63.83,hold,0.04,hold,27600703.485954974,buy
OZON,2024-07-25,11049358.0,sell,67.61,hold,0.05,hold,27732817.856325343,buy
OZON,2024-07-26,9087663.0,sell,61.34,hold,-0.04,sell,26255890.97823638,sell
OZON,2024-07-29,8319557.0,sell,62.05,hold,-0.06,hold,25936095.873178016,sell
OZON,2024-07-30,8829757.0,buy,70.02,hold,-0.03,hold,26201399.873178016,buy
OZON,2024-07-31,9389891.0,buy,65.58,hold,0.02,buy,26710380.08322368,buy
OZON,2024-08-01,8880832.0,sell,58.84,hold,0.02,hold,26366421.299439896,sell
OZON,2024-08-02,8354528.0,sell,62.03,hold,-0.0,sell,26428339.417086955,buy
OZON,2024-08-05,7186769.0,sell,50.44,hold,-0.02,hold,25758508.112518426,sell
OZON,2024-08-06,7715439.0,buy,46.57,hold,0.03,buy,25966293.83391146,buy
OZON,2024-08-07,8490880.0,buy,45.83,hold,0.15,hold,26452845.049597733,buy
OZON,2024-08-08,7957834.0,sell,38.95,hold,0.01,hold,26112710.935312018,sell
OZON,2024-08-09,8251433.0,buy,33.78,hold,-0.02,sell,26237979.841978684,buy
OZON,2024-08-12,7932941.0,sell,34.11,hold,0.03,buy,26417298.867188767,buy
OZON,2024-08-13,8197414.0,buy,32.14,hold,-0.08,sell,26332892.59059302,sell
OZON,2024-08-14,7961900.0,sell,29.26,hold,-0.02,hold,26150040.10612097,sell
OZON,2024-08-15,7383592.0,sell,35.16,hold,-0.12,hold,25717566.29742532,sell
OZON,2024-08-16,6841390.0,sell,36.44,hold,-0.18,hold,25381027.125011526,sell
OZON,2024-08-19,5751208.0,sell,27.48,hold,-0.18,hold,25231566.689527657,sell
OZON,2024-08-20,5140138.0,sell,20.05,hold,-0.19,hold,24777801.83804251,sell
OZON,2024-08-21,6059186.0,buy,19.26,hold,-0.15,hold,25685876.13057982,buy
OZON,2024-08-22,5138232.0,sell,18.55,hold,-0.19,hold,25139865.234905522,sell
OZON,2024-08-23,4268865.0,sell,19.39,hold,-0.08,hold,25192377.335576665,buy
OZON,2024-08-26,4879741.0,buy,19.8,hold,-0.06,hold,25135494.145293266,sell
OZON,2024-08-27,4490606.0,sell,10.8,hold,-0.1,hold,24959456.883388504,sell
OZON,2024-08-28,3770860.0,sell,10.66,hold,-0.17,hold,24558524.547818035,sell
OZON,2024-08-29,3003145.0,sell,10.18,hold,-0.12,hold,24823488.131888833,buy
OZON,2024-08-30,2299933.0,sell,9.85,hold,-0.18,hold,24127857.932427917,sell
OZON,2024-09-02,891250.0,sell,6.09,hold,-0.19,hold,23251946.0670433,sell
OZON,2024-09-03,2096645.0,buy,15.21,hold,-0.17,hold,23653744.400376633,buy
OZON,2024-09-04,3014852.0,buy,22.39,buy,-0.15,hold,24412417.365627598,buy
OZON,2024-09-05,4278297.0,buy,31.29,hold,-0.16,hold,23784073.060814764,sell
OZON,2024-09-06,5288441.0,buy,31.74,hold,-0.11,hold,24530421.493935782,buy
OZON,2024-09-09,6207336.0,buy,38.58,hold,-0.06,hold,25422681.856254622,buy
OZON,2024-09-10,5115361.0,sell,38.12,hold,-0.1,hold,24699425.687423453,sell
OZON,2024-09-11,4238453.0,sell,38.41,hold,-0.12,hold,24093282.26286205,sell
OZON,2024-09-12,3234967.0,sell,38.17,hold,-0.07,hold,24455886.447736,buy
OZON,2024-09-13,5518800.0,buy,45.23,hold,0.07,buy,26719051.275790296,buy
OZON,2024-09-16,6513079.0,buy,50.28,hold,0.1,hold,27154048.338290296,buy
OZON,2024-09-17,7464069.0,buy,55.97,hold,0.16,hold,27876096.30125326,buy
OZON,2024-09-18,6433374.0,sell,54.83,hold,0.07,hold,27072999.566237487,sell
OZON,2024-09-19,7235675.0,buy,54.29,hold,0.11,hold,27364745.384419303,buy
OZON,2024-09-20,7796130.0,buy,60.72,hold,0.12,hold,27609944.446919303,buy
OZON,2024-09-23,8563897.0,buy,60.0,hold,0.16,hold,28303411.41466124,buy
OZON,2024-09-24,7970158.0,sell,59.36,hold,0.16,hold,28167699.64323267,sell
OZON,2024-09-25,7349375.0,sell,52.89,hold,0.16,hold,27659786.279596306,sell
OZON,2024-09-26,6616791.0,sell,53.79,hold,0.13,hold,27333803.92552932,sell
OZON,2024-09-27,7163478.0,buy,52.47,hold,0.19,hold,27790356.151335772,buy
OZON,2024-09-30,6546990.0,sell,54.45,hold,0.22,hold,27329203.710390892,sell
OZON,2024-10-01,5941483.0,sell,55.56,hold,0.21,hold,27508487.90592162,buy
OZON,2024-10-02,5320851.0,sell,57.16,hold,0.15,hold,27030044.04214453,sell
OZON,2024-10-03,6202498.0,buy,43.43,hold,0.21,hold,27543699.250840183,buy
OZON,2024-10-04,6610910.0,buy,39.94,hold,0.18,hold,27517768.33020526,sell
OZON,2024-10-07,6219572.0,sell,31.97,hold,0.13,hold,27517768.33020526,hold
OZON,2024-10-08,5700107.0,sell,33.99,hold,0.16,hold,27155716.9665689,sell
OZON,2024-10-09,4963414.0,sell,34.47,hold,0.19,hold,27004148.550300956,sell
OZON,2024-10-10,4660844.0,sell,28.78,hold,0.17,hold,26934324.704147108,sell
OZON,2024-10-11,4277714.0,sell,20.17,hold,0.01,hold,26839572.123501945,sell
OZON,2024-10-14,4953704.0,buy,20.22,hold,0.01,hold,27259914.996229216,buy
OZON,2024-10-15,5560532.0,buy,27.8,hold,-0.02,sell,27593336.974251196,buy
OZON,2024-10-16,4999854.0,sell,28.53,hold,-0.0,hold,27049563.838572804,sell
OZON,2024-10-17,4505868.0,sell,21.46,hold,-0.04,hold,26921493.39412836,sell
OZON,2024-10-18,4811475.0,buy,26.48,hold,-0.05,hold,27092931.467299093,buy
OZON,2024-10-21,4488113.0,sell,27.65,hold,-0.14,hold,26826633.349652033,sell
OZON,2024-10-22,4173089.0,sell,29.01,hold,-0.12,hold,26941187.531470217,buy
OZON,2024-10-23,3664171.0,sell,30.84,hold,-0.11,hold,26455402.167833854,sell
OZON,2024-10-24,4148903.0,buy,24.17,hold,-0.06,hold,26706971.939985752,buy
OZON,2024-10-25,2886616.0,sell,21.56,hold,-0.21,hold,25466895.2684315,sell
OZON,2024-10-28,2046427.0,sell,20.92,hold,-0.21,hold,24996389.4284315,sell
OZON,2024-10-29,2879304.0,buy,20.89,hold,-0.18,hold,25467829.239752255,buy
OZON,2024-10-30,2288309.0,sell,20.3,hold,-0.18,hold,24921020.78180833,sell
OZON,2024-10-31,1594430.0,sell,19.74,hold,-0.21,hold,25213991.915141664,buy
OZON,2024-11-01,2111926.0,buy,17.45,hold,-0.19,hold,25376840.306750055,buy
OZON,2024-11-02,1937964.0,sell,10.21,hold,-0.19,hold,25386613.45281747,buy
OZON,2024-11-05,2309085.0,buy,15.13,hold,-0.13,hold,25741942.069838747,buy
OZON,2024-11-06,5467672.0,buy,42.05,buy,-0.06,hold,26207963.10262563,buy
OZON,2024-11-07,7395128.0,buy,50.17,hold,0.08,buy,28063460.7452923,buy
OZON,2024-11-08,10273450.0,buy,62.09,hold,0.23,hold,30804952.49741454,buy
OZON,2024-11-11,7644757.0,sell,69.74,hold,0.14,hold,30041783.56193067,sell
OZON,2024-11-12,6614616.0,sell,67.35,hold,0.12,hold,29885701.592233703,sell
OZON,2024-11-13,9020240.0,buy,73.43,hold,0.13,hold,29841503.775960736,sell
OZON,2024-11-14,10455017.0,buy,80.1,hold,0.16,hold,30558892.275960736,buy
OZON,2024-11-15,12118412.0,buy,84.87,hold,0.21,hold,32033265.116869826,buy
OZON,2024-11-18,10099465.0,sell,79.22,sell,0.19,hold,31674497.53150397,sell
OZON,2024-11-19,8171217.0,sell,74.04,hold,0.13,hold,30524965.06996551,sell
OZON,2024-11-20,6370044.0,sell,70.25,hold,0.11,hold,29590443.426487252,sell
OZON,2024-11-21,3579302.0,sell,62.5,hold,0.14,hold,31036740.375392362,buy
OZON,2024-11-22,2418880.0,sell,64.39,hold,0.17,hold,30627670.74949308,sell
OZON,2024-11-25,-918038.0,sell,57.52,hold,0.12,hold,28926679.122752134,sell
OZON,2024-11-26,-3795942.0,sell,48.57,hold,0.13,hold,30076255.100713566,buy
OZON,2024-11-27,1106020.0,buy,52.77,hold,0.23,hold,34231653.922552645,buy
OZON,2024-11-28,-1311355.0,sell,51.8,hold,0.22,hold,34139186.02637778,sell
OZON,2024-11-29,-2348623.0,sell,45.73,hold,0.2,hold,33879869.02637778,sell
OZON,2024-12-02,-3378138.0,sell,45.88,hold,0.18,hold,33234706.293044448,sell
OZON,2024-12-03,-5084667.0,sell,38.8,hold,0.14,hold,31898013.2992364,sell
OZON,2024-12-04,-6670323.0,sell,33.75,hold,0.12,hold,31270666.53288126,sell
OZON,2024-12-05,-4331336.0,buy,34.35,hold,0.11,hold,32861177.69288126,buy
OZON,2024-12-06,-2813954.0,buy,40.17,hold,0.08,hold,34136348.48161365,buy
OZON,2024-12-09,-3899065.0,sell,45.33,hold,0.09,hold,33620728.36104628,sell
OZON,2024-12-10,-4974258.0,sell,46.82,hold,0.07,hold,32595544.337790463,sell
OZON,2024-12-11,-3995834.0,buy,50.37,hold,0.09,hold,33145907.837790463,buy
OZON,2024-12-12,-6350280.0,sell,44.11,hold,0.01,hold,30897677.44681302,sell
OZON,2024-12-13,-5539619.0,buy,48.62,hold,-0.03,sell,31059809.64681302,buy
OZON,2024-12-16,-7349764.0,sell,50.83,hold,-0.05,hold,29656438.80411639,sell
OZON,2024-12-17,-6318434.0,buy,36.52,hold,-0.01,hold,30055420.482948508,buy
OZON,2024-12-18,-5535572.0,buy,30.34,hold,0.02,buy,30153864.207499407,buy
OZON,2024-12-19,-7223708.0,sell,29.67,hold,-0.05,sell,29402296.810239132,sell
OZON,2024-12-20,-4511417.0,buy,40.08,hold,0.03,buy,31924621.90362435,buy
OZON,2024-12-23,-1973532.0,buy,50.63,hold,0.09,hold,32032159.40362435,buy
OZON,2024-12-24,-2856727.0,sell,52.06,hold,0.05,hold,31710052.99185964,sell
OZON,2024-12-25,-1481760.0,buy,50.02,hold,-0.05,sell,32675455.35356177,buy
OZON,2024-12-26,343011.0,buy,51.14,hold,-0.03,hold,33090176.035379954,buy
OZON,2024-12-27,-1596703.0,sell,43.67,hold,-0.01,hold,33463975.087463286,buy
OZON,2024-12-28,-996971.0,buy,47.62,hold,0.03,buy,34047162.7564288,buy
OZON,2024-12-30,-1191.0,buy,52.6,hold,0.08,hold,34432692.487277664,buy
OZON,2025-01-03,-455547.0,sell,57.26,hold,0.11,hold,34310584.31227767,sell
OZON,2025-01-06,-676457.0,sell,58.81,hold,0.06,hold,34524850.40250323,buy
OZON,2025-01-08,-896771.0,sell,64.87,hold,0.01,hold,34465075.28622416,sell
OZON,2025-01-09,-1340000.0,sell,66.57,hold,0.03,hold,34268745.662063085,sell
OZON,2025-01-10,-918508.0,buy,66.09,hold,0.08,hold,34559288.6911893,buy
OZON,2025-01-13,-1606496.0,sell,73.81,hold,0.04,hold,34078995.181755334,sell
OZON,2025-01-14,-1291747.0,buy,67.11,hold,0.15,hold,34160006.52774689,buy
OZON,2025-01-15,-831929.0,buy,61.11,hold,0.15,hold,34331537.38041147,buy
OZON,2025-01-16,-344380.0,buy,67.89,hold,0.25,hold,34649936.72735024,buy
OZON,2025-01-17,677376.0,buy,67.34,hold,0.25,hold,35033646.53454449,buy
OZON,2025-01-20,-132618.0,sell,54.61,hold,0.21,hold,34343131.042136684,sell
OZON,2025-01-21,250600.0,buy,70.26,hold,0.28,hold,34665840.936873525,buy
OZON,2025-01-22,-381740.0,sell,70.66,hold,0.13,hold,34110148.2096008,sell
OZON,2025-01-23,-42557.0,buy,68.0,hold,0.17,hold,34430996.993384585,buy
OZON,2025-01-24,-766772.0,sell,64.91,hold,0.19,hold,34458548.65099328,buy
OZON,2025-01-27,-1018349.0,sell,64.45,hold,0.13,hold,34354447.82340708,sell
OZON,2025-01-28,-661559.0,buy,65.23,hold,0.13,hold,34649447.3764797,buy
OZON,2025-01-29,-1044316.0,sell,70.77,hold,0.1,hold,34458068.8764797,sell
OZON,2025-01-30,-375629.0,buy,71.99,hold,0.09,hold,34951141.10880293,buy
OZON,2025-01-31,-1076979.0,sell,62.67,hold,-0.0,sell,34385254.34867832,sell
OZON,2025-02-03,-809096.0,buy,62.81,hold,0.03,buy,34599560.74867832,buy
OZON,2025-02-04,-1089224.0,sell,58.26,hold,-0.01,sell,34446351.58362977,sell
OZON,2025-02-05,-682951.0,buy,58.02,hold,0.02,buy,34685023.71156711,buy
OZON,2025-02-06,-997045.0,sell,53.62,hold,0.04,hold,34699701.00128674,buy
OZON,2025-02-07,-1403005.0,sell,63.67,hold,-0.01,sell,34487206.31378674,sell
OZON,2025-02-10,-912609.0,buy,64.44,hold,0.02,buy,34288511.382752255,sell
OZON,2025-02-11,-472826.0,buy,63.49,hold,0.05,hold,34624816.02981108,buy
OZON,2025-02-12,1102750.0,buy,70.39,hold,0.13,hold,35757787.47408588,buy
OZON,2025-02-13,617556.0,sell,79.54,hold,0.07,hold,35452884.14075255,sell
OZON,2025-02-14,83894.0,sell,75.97,hold,0.02,hold,35289086.89322779,sell
OZON,2025-02-17,699284.0,buy,77.04,hold,0.15,hold,35843697.63396853,buy
OZON,2025-02-18,143152.0,sell,70.17,hold,0.09,hold,35630182.669682816,sell
OZON,2025-02-19,540958.0,buy,69.32,hold,0.17,hold,35880518.25320684,buy
OZON,2025-02-20,87427.0,sell,77.6,hold,0.13,hold,35822063.14654017,sell
OZON,2025-02-21,591253.0,buy,81.73,hold,0.18,hold,36262343.52491855,buy
OZON,2025-02-24,1234887.0,buy,85.95,hold,0.14,hold,35826830.69857124,sell
OZON,2025-02-25,1685316.0,buy,86.15,hold,0.13,hold,36059405.14955164,buy
OZON,2025-02-26,778771.0,sell,76.04,sell,0.11,hold,35659218.6180201,sell
OZON,2025-02-27,-300393.0,sell,66.01,hold,-0.0,sell,34907525.073192514,sell
OZON,2025-02-28,-1581874.0,sell,56.14,hold,0.09,buy,35453069.84176394,buy
OZON,2025-03-03,-1927250.0,sell,52.41,hold,0.09,hold,35678589.33034842,buy
OZON,2025-03-04,-1480915.0,buy,46.43,hold,0.12,hold,35901756.83034842,buy
OZON,2025-03-05,-1766431.0,sell,45.23,hold,0.09,hold,35783826.308609284,sell
OZON,2025-03-06,-1951694.0,sell,47.07,hold,0.09,hold,35790365.002726935,buy
OZON,2025-03-07,-2166205.0,sell,44.29,hold,0.1,hold,35727604.14246493,sell
OZON,2025-03-10,-2301935.0,sell,46.77,hold,0.12,hold,35650762.29061308,sell
OZON,2025-03-11,-2055709.0,buy,45.67,hold,0.1,hold,35747865.50188068,buy
OZON,2025-03-12,-2171267.0,sell,41.33,hold,-0.0,sell,35716499.75902354,sell
OZON,2025-03-13,-2595301.0,sell,34.39,hold,0.04,buy,35823836.68634184,buy
OZON,2025-03-14,-2768574.0,sell,29.25,hold,0.05,hold,35774590.67581552,sell
OZON,2025-03-17,-2585363.0,buy,25.87,hold,0.0,hold,35884517.275815524,buy
OZON,2025-03-18,-2778300.0,sell,29.52,hold,0.01,hold,35720455.200985596,sell
OZON,2025-03-19,-2616261.0,buy,35.77,hold,-0.01,sell,35800101.48912119,buy
OZON,2025-03-20,-2710933.0,sell,51.67,hold,-0.0,hold,35810620.6002323,buy
OZON,2025-03-21,-2788054.0,sell,56.24,hold,-0.06,hold,35768611.6002323,sell
OZON,2025-03-24,-2899126.0,sell,46.27,hold,-0.02,hold,35691715.6002323,sell
OZON,2025-03-25,-2773554.0,buy,37.54,hold,-0.05,hold,35741944.4002323,buy
OZON,2025-03-26,-2858429.0,sell,39.22,hold,0.0,buy,35670127.092539996,sell
OZON,2025-03-27,-3089743.0,sell,29.88,hold,0.11,hold,35485860.00779423,sell
OZON,2025-03-28,-3476817.0,sell,27.35,hold,-0.08,sell,35106272.932359025,sell
OZON,2025-03-31,-3129893.0,buy,29.43,hold,-0.06,hold,35434981.352406755,buy
OZON,2025-04-01,-3692309.0,sell,42.77,hold,-0.22,hold,34965771.77048585,sell
OZON,2025-04-02,-3423723.0,buy,45.27,hold,-0.19,hold,34948914.90856116,sell
OZON,2025-04-03,-3237255.0,buy,39.28,hold,-0.18,hold,35031049.62284688,buy
OZON,2025-04-04,-3571868.0,sell,31.59,hold,-0.22,hold,34734513.27457102,sell
OZON,2025-04-07,-3983943.0,sell,29.96,hold,-0.15,hold,34925379.367207594,buy
OZON,2025-04-08,-4278728.0,sell,29.11,hold,-0.21,hold,34767034.13366195,sell
OZON,2025-04-09,-3788113.0,buy,35.69,hold,-0.1,hold,35207713.7647052,buy
OZON,2025-04-10,-3991162.0,sell,39.56,hold,-0.14,hold,35154279.81733678,sell
OZON,2025-04-11,-3835845.0,buy,42.98,hold,-0.12,hold,35163030.07085791,buy
OZON,2025-04-14,-3947052.0,sell,43.27,hold,-0.17,hold,35078550.93351886,sell
OZON,2025-04-15,-3859096.0,buy,45.45,hold,-0.13,hold,35115902.11160105,buy
OZON,2025-04-16,-3680910.0,buy,50.63,hold,-0.13,hold,35175621.12522502,buy
OZON,2025-04-17,-3553694.0,buy,57.6,hold,-0.12,hold,35242735.07798093,buy
