symbol,name,source,currency,date,open_price,high_price,low_price,close_price,volume,created_at
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-08,219.7,222.0,218.25,219.2,1232890.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-09,215.2,222.0,215.2,220.7,1838670.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-10,222.5,228.65,221.15,224.3,4987650.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-11,223.6,224.55,220.5,221.9,1511810.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-14,221.9,223.5,220.5,221.55,979590.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-15,221.5,221.65,218.6,220.25,1187910.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-16,220.95,222.45,218.7,221.6,1434200.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-17,221.95,223.1,219.9,220.8,1283880.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-18,221.1,221.9,219.0,220.5,1879440.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-21,220.15,224.45,220.15,224.45,2263970.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-22,224.7,227.75,222.6,223.5,3432090.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-23,223.85,226.85,223.45,225.7,2811800.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-24,225.95,228.9,225.95,228.2,2671800.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-25,228.0,230.4,226.0,227.5,2083760.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-28,228.45,229.4,226.7,229.3,852760.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-29,229.1,231.9,228.15,229.55,1667190.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-11-30,230.45,231.5,228.3,230.25,1521900.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-01,232.45,239.0,230.7,239.0,4009750.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-02,238.5,244.9,237.6,244.7,4306130.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-05,244.1,249.75,244.1,249.25,3102140.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-06,248.55,252.7,248.1,248.45,3184390.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-07,248.0,250.4,244.2,250.1,3795190.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-08,250.8,254.35,249.75,254.0,4071200.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-09,254.9,259.65,254.5,256.95,2796180.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-12,257.8,262.0,255.8,261.9,3545880.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-13,260.85,263.1,258.4,259.95,2194570.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-14,259.95,261.5,255.0,259.0,3553710.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-15,257.05,266.2,254.45,264.0,5234150.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-16,263.65,268.8,262.55,266.6,2339530.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-19,267.0,267.0,259.15,259.15,1092150.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-20,258.95,261.3,256.95,259.7,1069900.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-21,259.95,261.0,255.0,256.0,965020.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-22,254.6,254.6,249.1,252.8,1106940.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-23,250.6,254.35,245.5,250.0,1474370.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-26,249.0,251.85,246.7,248.9,553660.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-27,249.9,250.8,246.2,248.7,702430.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-28,248.65,250.55,246.6,250.0,1002580.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-29,248.95,256.25,246.15,253.8,1787180.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2016-12-30,255.5,259.3,253.15,259.0,1659320.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-03,259.95,268.4,259.0,262.65,1673950.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-04,262.85,263.1,257.05,259.3,1058480.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-05,260.8,264.75,258.0,260.5,1289430.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-06,259.45,262.7,254.0,257.0,914080.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-09,257.0,259.55,255.45,258.4,674840.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-10,258.4,261.3,253.6,255.7,1859190.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-11,255.05,258.2,255.0,257.1,1502130.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-12,259.0,260.0,251.65,257.95,3167350.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-13,259.0,263.55,256.95,262.95,2580300.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-16,262.1,264.95,259.2,263.35,607330.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-17,262.8,267.1,258.65,265.0,2776990.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-18,264.0,265.9,261.5,263.6,1792010.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-19,263.55,269.3,262.0,268.0,2493110.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-20,270.15,275.1,268.1,272.9,3925650.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-23,272.9,274.8,266.2,267.7,1681420.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-24,267.8,269.85,265.1,265.7,1243230.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-25,266.0,269.7,265.7,268.0,1074460.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-26,268.0,279.0,268.0,277.5,3539150.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-27,277.45,279.55,273.05,277.05,1472440.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-30,277.5,278.95,273.9,276.35,781080.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-01-31,275.55,277.65,271.2,275.7,939530.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-01,277.0,280.65,272.8,279.0,1691850.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-02,279.4,279.9,272.7,272.7,1220550.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-03,274.55,277.5,272.85,274.35,682050.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-06,275.75,275.75,271.0,271.9,1072710.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-07,272.7,277.95,271.45,275.9,1694090.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-08,274.95,275.45,271.1,271.1,949130.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-09,272.45,273.7,269.1,272.2,721130.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-10,272.35,273.0,270.2,272.1,641240.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-13,272.0,273.9,268.05,270.75,882900.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-14,270.85,270.95,265.55,267.6,757580.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-15,266.4,280.65,263.5,273.45,4278620.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-16,273.0,278.0,270.7,277.45,1541030.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-17,277.4,279.0,272.45,277.5,1389270.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-20,277.5,283.65,274.85,281.0,1814020.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-21,281.05,282.5,278.25,278.55,1926980.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-22,278.5,280.9,276.25,279.0,1253820.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-24,278.55,279.8,276.4,277.05,509860.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-27,277.05,278.0,272.5,274.35,921780.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-02-28,274.3,277.0,271.5,275.5,2402360.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-01,279.6,279.6,272.6,273.3,1185290.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-02,274.95,278.0,273.7,275.0,2278430.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-03,274.65,275.5,273.0,274.55,1215030.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-06,274.55,278.0,273.0,273.0,1302300.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-07,273.95,274.6,267.25,270.0,1438000.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-09,268.05,270.0,256.0,257.0,3069860.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-10,256.4,260.0,249.15,255.2,1527010.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-13,255.05,272.0,250.5,271.8,2852190.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-14,270.95,273.0,263.6,269.0,1460550.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-15,268.95,271.55,259.4,260.1,1741480.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-16,262.3,269.6,261.0,269.6,2763460.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-17,269.0,272.3,264.5,268.15,3224070.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-20,269.1,275.85,265.45,275.35,2969540.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-21,275.35,284.7,273.15,283.75,2607750.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-22,280.05,287.8,276.25,287.5,1729170.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-23,287.95,293.5,282.1,290.0,2766940.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-24,288.85,291.25,287.15,288.85,1204990.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-27,288.1,288.6,280.0,283.0,1539350.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-28,283.65,287.65,282.25,284.5,1016930.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-29,286.0,287.45,284.75,285.05,579750.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-30,284.7,286.5,280.1,280.25,713280.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-03-31,279.5,279.5,272.6,272.6,1162190.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-03,272.4,276.2,271.3,273.55,742960.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-04,273.3,281.8,270.6,279.1,1045870.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-05,280.4,283.9,276.4,278.95,757680.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-06,278.0,285.9,276.65,284.55,1034840.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-07,282.9,285.0,278.0,281.25,1211040.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-10,281.25,281.25,273.4,273.5,1098650.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-11,273.5,276.65,271.5,275.6,1059190.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-12,277.5,279.8,271.25,275.0,1704510.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-13,276.0,281.4,268.25,274.5,1941410.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-14,275.6,276.95,270.15,270.8,489330.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-17,270.85,273.8,269.0,272.25,307750.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-18,273.75,275.15,268.65,269.1,515080.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-19,270.0,271.4,265.5,268.1,977450.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-20,266.2,267.05,263.05,265.9,609060.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-21,268.05,270.9,265.0,266.55,606860.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-24,269.8,274.35,268.0,274.35,876290.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-25,274.4,282.0,271.25,277.3,1379980.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-26,278.25,278.55,273.3,277.6,1033560.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-27,276.9,278.8,273.55,274.4,699380.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-04-28,275.8,280.0,272.2,273.85,1187300.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-02,275.2,277.5,271.15,276.0,887470.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-03,270.1,272.0,246.0,247.3,11848100.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-04,248.0,255.2,242.3,246.5,8252970.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-05,244.8,256.8,243.55,256.0,3747090.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-10,260.0,265.4,256.0,256.0,4148410.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-11,257.55,261.15,250.9,253.1,2306330.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-12,253.1,253.1,248.1,250.9,1445610.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-15,249.05,252.9,241.15,246.5,2954430.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-16,247.5,247.65,238.75,241.45,5594340.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-17,240.95,245.35,239.6,243.7,2231980.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-18,241.0,245.4,240.35,244.25,2149400.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-19,244.4,245.35,241.0,242.4,1811040.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-22,242.4,244.4,240.65,243.6,1153950.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-23,242.35,248.8,242.35,246.4,1980930.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-24,243.0,244.5,240.7,243.05,1595850.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-25,243.25,244.5,241.55,242.0,972580.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-26,241.0,243.4,240.75,243.05,1426960.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-29,243.0,243.9,241.7,243.0,473530.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-30,243.0,247.9,242.25,246.05,2204220.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-05-31,246.1,248.75,236.5,236.5,4500200.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-01,238.15,242.0,237.6,241.05,1527040.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-02,241.75,249.8,238.05,248.8,4143750.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-05,249.0,253.85,247.5,248.7,1845280.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-06,250.15,253.05,246.25,248.05,2255490.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-07,249.05,253.3,244.55,250.0,1670420.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-08,250.0,251.95,246.5,249.0,964270.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-09,248.6,252.25,247.0,252.25,861940.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-13,251.2,253.5,248.8,249.65,1870250.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-14,249.2,252.35,245.0,245.0,1895660.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-15,243.45,245.9,235.1,240.75,5779300.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-16,240.0,243.75,237.5,237.5,2344770.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-19,238.85,243.0,238.55,239.4,1372860.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-20,240.5,249.0,239.0,242.95,3277840.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-21,242.9,243.3,239.5,240.35,878810.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-22,239.9,243.15,238.45,242.0,1097090.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-23,242.3,246.55,240.05,244.3,1267280.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-26,245.75,246.45,239.05,239.05,1824590.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-27,229.0,235.4,226.7,232.0,9724870.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-28,232.0,235.4,230.15,235.05,2132300.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-29,235.45,237.0,233.55,234.0,2005580.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-06-30,233.65,237.25,232.85,234.5,1979250.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-03,235.0,237.55,234.05,237.0,1911480.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-04,237.25,239.7,237.25,239.5,1672270.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-05,239.3,240.1,237.5,237.55,1919640.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-06,237.05,239.35,236.55,237.55,2678360.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-07,224.8,226.1,224.0,224.05,2397470.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-10,225.0,226.0,223.05,225.6,1521900.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-11,225.65,228.7,223.6,227.95,1839770.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-12,227.6,231.0,226.6,229.95,1854470.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-13,230.95,233.45,230.3,233.45,1961930.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-14,233.0,236.5,232.6,236.4,1342490.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-17,236.4,237.0,233.65,234.8,936100.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-18,234.05,236.75,232.4,232.8,842420.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-19,232.05,233.1,230.1,231.0,983400.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-20,230.8,233.35,230.55,233.25,841990.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-21,232.5,234.45,230.15,230.55,912780.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-24,230.6,235.3,228.35,234.6,1258060.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-25,233.75,237.35,230.55,236.4,1688640.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-26,236.0,237.95,233.7,237.25,1409600.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-27,237.05,238.55,235.5,237.8,871620.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-28,238.3,238.3,233.35,236.95,1425380.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-07-31,236.9,238.0,233.6,236.2,2585200.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-01,236.65,238.85,235.8,236.7,2042470.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-02,236.85,240.6,236.15,240.1,1513480.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-03,240.0,244.45,240.0,243.3,1370760.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-04,243.45,244.55,240.0,241.05,1704280.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-07,241.9,243.7,241.1,241.6,874820.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-08,240.7,243.7,240.7,243.55,1098650.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-09,243.1,243.85,241.4,242.0,1293450.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-10,241.45,242.9,240.1,240.6,668550.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-11,240.0,242.9,240.0,241.3,2788100.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-14,242.75,244.4,241.45,243.85,776640.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-15,243.85,245.95,243.6,243.8,839160.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-16,243.65,245.45,242.5,243.8,552780.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-17,243.15,243.65,239.05,243.25,2019150.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-18,243.0,244.0,241.8,244.0,1023510.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-21,243.0,246.25,243.0,244.95,873100.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-22,245.0,246.2,244.15,245.25,628820.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-23,245.05,248.0,244.7,247.55,2130160.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-24,247.8,252.5,247.3,252.0,2353330.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-25,251.5,253.0,248.0,253.0,1627490.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-28,251.5,253.7,250.0,252.0,1125590.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-29,252.2,254.7,250.85,254.7,1227690.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-30,254.8,260.25,254.25,257.7,1862990.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-08-31,257.7,271.45,256.0,270.0,4617870.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-09-01,270.4,271.6,263.2,264.9,2630190.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-09-04,264.0,270.5,260.65,261.05,2511790.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-09-05,261.0,270.0,261.0,264.25,3527580.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-09-06,263.65,275.45,262.3,273.7,4756670.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-09-07,274.75,279.0,274.25,275.45,2455930.0,2025-08-15 01:18:52
MTSS,Mobile TeleSystems,unknown,RUB,2017-09-08,276.15,280.0,275.5,277.55,2312020.0,2025-08-15 01:18:52
