symbol,name,currency,date,close price
IMOEX,Moscow Exchange Index,RUB,2024-04-11,3439.53
IMOEX,Moscow Exchange Index,RUB,2024-04-12,3456.24
IMOEX,Moscow Exchange Index,RUB,2024-04-15,3472.19
IMOEX,Moscow Exchange Index,RUB,2024-04-16,3462.94
IMOEX,Moscow Exchange Index,RUB,2024-04-17,3454.07
IMOEX,Moscow Exchange Index,RUB,2024-04-18,3455.82
IMOEX,Moscow Exchange Index,RUB,2024-04-19,3470.88
IMOEX,Moscow Exchange Index,RUB,2024-04-22,3479.17
IMOEX,Moscow Exchange Index,RUB,2024-04-23,3439.42
IMOEX,Moscow Exchange Index,RUB,2024-04-24,3428.93
IMOEX,Moscow Exchange Index,RUB,2024-04-25,3439.76
IMOEX,Moscow Exchange Index,RUB,2024-04-26,3449.77
IMOEX,Moscow Exchange Index,RUB,2024-04-27,3465.85
IMOEX,Moscow Exchange Index,RUB,2024-04-29,3478.08
IMOEX,Moscow Exchange Index,RUB,2024-04-30,3469.83
IMOEX,Moscow Exchange Index,RUB,2024-05-02,3442.83
IMOEX,Moscow Exchange Index,RUB,2024-05-03,3441.77
IMOEX,Moscow Exchange Index,RUB,2024-05-06,3436.05
IMOEX,Moscow Exchange Index,RUB,2024-05-07,3427.61
IMOEX,Moscow Exchange Index,RUB,2024-05-08,3432.54
IMOEX,Moscow Exchange Index,RUB,2024-05-10,3449.78
IMOEX,Moscow Exchange Index,RUB,2024-05-13,3457.11
IMOEX,Moscow Exchange Index,RUB,2024-05-14,3463.93
IMOEX,Moscow Exchange Index,RUB,2024-05-15,3470.72
IMOEX,Moscow Exchange Index,RUB,2024-05-16,3486.26
IMOEX,Moscow Exchange Index,RUB,2024-05-17,3501.89
IMOEX,Moscow Exchange Index,RUB,2024-05-20,3468.09
IMOEX,Moscow Exchange Index,RUB,2024-05-21,3428.38
IMOEX,Moscow Exchange Index,RUB,2024-05-22,3444.64
IMOEX,Moscow Exchange Index,RUB,2024-05-23,3442.79
IMOEX,Moscow Exchange Index,RUB,2024-05-24,3396.5
IMOEX,Moscow Exchange Index,RUB,2024-05-27,3299.22
IMOEX,Moscow Exchange Index,RUB,2024-05-28,3302.91
IMOEX,Moscow Exchange Index,RUB,2024-05-29,3318.03
IMOEX,Moscow Exchange Index,RUB,2024-05-30,3282.18
IMOEX,Moscow Exchange Index,RUB,2024-05-31,3217.19
IMOEX,Moscow Exchange Index,RUB,2024-06-03,3141.42
IMOEX,Moscow Exchange Index,RUB,2024-06-04,3186.93
IMOEX,Moscow Exchange Index,RUB,2024-06-05,3212.24
IMOEX,Moscow Exchange Index,RUB,2024-06-06,3192.38
IMOEX,Moscow Exchange Index,RUB,2024-06-07,3233.22
IMOEX,Moscow Exchange Index,RUB,2024-06-10,3180.94
IMOEX,Moscow Exchange Index,RUB,2024-06-11,3171.1
IMOEX,Moscow Exchange Index,RUB,2024-06-13,3171.69
IMOEX,Moscow Exchange Index,RUB,2024-06-14,3215.91
IMOEX,Moscow Exchange Index,RUB,2024-06-17,3183.68
IMOEX,Moscow Exchange Index,RUB,2024-06-18,3114.15
IMOEX,Moscow Exchange Index,RUB,2024-06-19,3027.47
IMOEX,Moscow Exchange Index,RUB,2024-06-20,3123.43
IMOEX,Moscow Exchange Index,RUB,2024-06-21,3114.35
IMOEX,Moscow Exchange Index,RUB,2024-06-24,3098.05
IMOEX,Moscow Exchange Index,RUB,2024-06-25,3111.39
IMOEX,Moscow Exchange Index,RUB,2024-06-26,3151.7
IMOEX,Moscow Exchange Index,RUB,2024-06-27,3150.32
IMOEX,Moscow Exchange Index,RUB,2024-06-28,3154.36
IMOEX,Moscow Exchange Index,RUB,2024-07-01,3186.19
IMOEX,Moscow Exchange Index,RUB,2024-07-02,3217.29
IMOEX,Moscow Exchange Index,RUB,2024-07-03,3203.07
IMOEX,Moscow Exchange Index,RUB,2024-07-04,3133.81
IMOEX,Moscow Exchange Index,RUB,2024-07-05,3149.29
IMOEX,Moscow Exchange Index,RUB,2024-07-08,3132.58
IMOEX,Moscow Exchange Index,RUB,2024-07-09,3054.07
IMOEX,Moscow Exchange Index,RUB,2024-07-10,2975.75
IMOEX,Moscow Exchange Index,RUB,2024-07-11,2992.21
IMOEX,Moscow Exchange Index,RUB,2024-07-12,2973.21
IMOEX,Moscow Exchange Index,RUB,2024-07-15,2913.48
IMOEX,Moscow Exchange Index,RUB,2024-07-16,2944.86
IMOEX,Moscow Exchange Index,RUB,2024-07-17,2947.24
IMOEX,Moscow Exchange Index,RUB,2024-07-18,2980.62
IMOEX,Moscow Exchange Index,RUB,2024-07-19,3008.24
IMOEX,Moscow Exchange Index,RUB,2024-07-22,3024.54
IMOEX,Moscow Exchange Index,RUB,2024-07-23,3028.01
IMOEX,Moscow Exchange Index,RUB,2024-07-24,3051.76
IMOEX,Moscow Exchange Index,RUB,2024-07-25,3041.37
IMOEX,Moscow Exchange Index,RUB,2024-07-26,2993.23
IMOEX,Moscow Exchange Index,RUB,2024-07-29,2906.95
IMOEX,Moscow Exchange Index,RUB,2024-07-30,2944.78
IMOEX,Moscow Exchange Index,RUB,2024-07-31,2942.68
IMOEX,Moscow Exchange Index,RUB,2024-08-01,2935.69
IMOEX,Moscow Exchange Index,RUB,2024-08-02,2899.0
IMOEX,Moscow Exchange Index,RUB,2024-08-05,2828.72
IMOEX,Moscow Exchange Index,RUB,2024-08-06,2830.75
IMOEX,Moscow Exchange Index,RUB,2024-08-07,2874.94
IMOEX,Moscow Exchange Index,RUB,2024-08-08,2852.51
IMOEX,Moscow Exchange Index,RUB,2024-08-09,2848.29
IMOEX,Moscow Exchange Index,RUB,2024-08-12,2844.77
IMOEX,Moscow Exchange Index,RUB,2024-08-13,2884.6
IMOEX,Moscow Exchange Index,RUB,2024-08-14,2871.11
IMOEX,Moscow Exchange Index,RUB,2024-08-15,2838.11
IMOEX,Moscow Exchange Index,RUB,2024-08-16,2828.2
IMOEX,Moscow Exchange Index,RUB,2024-08-19,2775.64
IMOEX,Moscow Exchange Index,RUB,2024-08-20,2768.42
IMOEX,Moscow Exchange Index,RUB,2024-08-21,2768.14
IMOEX,Moscow Exchange Index,RUB,2024-08-22,2725.75
IMOEX,Moscow Exchange Index,RUB,2024-08-23,2662.47
IMOEX,Moscow Exchange Index,RUB,2024-08-26,2763.75
IMOEX,Moscow Exchange Index,RUB,2024-08-27,2730.38
IMOEX,Moscow Exchange Index,RUB,2024-08-28,2699.98
IMOEX,Moscow Exchange Index,RUB,2024-08-29,2708.27
IMOEX,Moscow Exchange Index,RUB,2024-08-30,2650.32
IMOEX,Moscow Exchange Index,RUB,2024-09-02,2545.07
IMOEX,Moscow Exchange Index,RUB,2024-09-03,2524.38
IMOEX,Moscow Exchange Index,RUB,2024-09-04,2605.15
IMOEX,Moscow Exchange Index,RUB,2024-09-05,2621.62
IMOEX,Moscow Exchange Index,RUB,2024-09-06,2623.37
IMOEX,Moscow Exchange Index,RUB,2024-09-09,2703.17
IMOEX,Moscow Exchange Index,RUB,2024-09-10,2671.38
IMOEX,Moscow Exchange Index,RUB,2024-09-11,2668.03
IMOEX,Moscow Exchange Index,RUB,2024-09-12,2615.0
IMOEX,Moscow Exchange Index,RUB,2024-09-13,2678.99
IMOEX,Moscow Exchange Index,RUB,2024-09-16,2744.2
IMOEX,Moscow Exchange Index,RUB,2024-09-17,2774.04
IMOEX,Moscow Exchange Index,RUB,2024-09-18,2751.73
IMOEX,Moscow Exchange Index,RUB,2024-09-19,2758.91
IMOEX,Moscow Exchange Index,RUB,2024-09-20,2782.35
IMOEX,Moscow Exchange Index,RUB,2024-09-23,2819.87
IMOEX,Moscow Exchange Index,RUB,2024-09-24,2871.96
IMOEX,Moscow Exchange Index,RUB,2024-09-25,2830.11
IMOEX,Moscow Exchange Index,RUB,2024-09-26,2829.65
IMOEX,Moscow Exchange Index,RUB,2024-09-27,2858.56
IMOEX,Moscow Exchange Index,RUB,2024-09-30,2857.56
IMOEX,Moscow Exchange Index,RUB,2024-10-01,2814.19
IMOEX,Moscow Exchange Index,RUB,2024-10-02,2766.79
IMOEX,Moscow Exchange Index,RUB,2024-10-03,2782.39
IMOEX,Moscow Exchange Index,RUB,2024-10-04,2804.62
IMOEX,Moscow Exchange Index,RUB,2024-10-07,2793.84
IMOEX,Moscow Exchange Index,RUB,2024-10-08,2788.37
IMOEX,Moscow Exchange Index,RUB,2024-10-09,2748.81
IMOEX,Moscow Exchange Index,RUB,2024-10-10,2761.54
IMOEX,Moscow Exchange Index,RUB,2024-10-11,2754.52
IMOEX,Moscow Exchange Index,RUB,2024-10-14,2773.36
IMOEX,Moscow Exchange Index,RUB,2024-10-15,2805.79
IMOEX,Moscow Exchange Index,RUB,2024-10-16,2783.46
IMOEX,Moscow Exchange Index,RUB,2024-10-17,2763.53
IMOEX,Moscow Exchange Index,RUB,2024-10-18,2751.9
IMOEX,Moscow Exchange Index,RUB,2024-10-21,2767.71
IMOEX,Moscow Exchange Index,RUB,2024-10-22,2755.19
IMOEX,Moscow Exchange Index,RUB,2024-10-23,2734.93
IMOEX,Moscow Exchange Index,RUB,2024-10-24,2718.42
IMOEX,Moscow Exchange Index,RUB,2024-10-25,2660.36
IMOEX,Moscow Exchange Index,RUB,2024-10-28,2575.06
IMOEX,Moscow Exchange Index,RUB,2024-10-29,2599.66
IMOEX,Moscow Exchange Index,RUB,2024-10-30,2615.38
IMOEX,Moscow Exchange Index,RUB,2024-10-31,2560.2
IMOEX,Moscow Exchange Index,RUB,2024-11-01,2574.71
IMOEX,Moscow Exchange Index,RUB,2024-11-02,2594.38
IMOEX,Moscow Exchange Index,RUB,2024-11-05,2616.51
IMOEX,Moscow Exchange Index,RUB,2024-11-06,2662.87
IMOEX,Moscow Exchange Index,RUB,2024-11-07,2690.63
IMOEX,Moscow Exchange Index,RUB,2024-11-08,2734.56
IMOEX,Moscow Exchange Index,RUB,2024-11-11,2785.31
IMOEX,Moscow Exchange Index,RUB,2024-11-12,2756.76
IMOEX,Moscow Exchange Index,RUB,2024-11-13,2763.99
IMOEX,Moscow Exchange Index,RUB,2024-11-14,2697.47
IMOEX,Moscow Exchange Index,RUB,2024-11-15,2739.21
IMOEX,Moscow Exchange Index,RUB,2024-11-18,2720.77
IMOEX,Moscow Exchange Index,RUB,2024-11-19,2630.51
IMOEX,Moscow Exchange Index,RUB,2024-11-20,2596.89
IMOEX,Moscow Exchange Index,RUB,2024-11-21,2568.6
IMOEX,Moscow Exchange Index,RUB,2024-11-22,2581.05
IMOEX,Moscow Exchange Index,RUB,2024-11-25,2530.69
IMOEX,Moscow Exchange Index,RUB,2024-11-26,2464.35
IMOEX,Moscow Exchange Index,RUB,2024-11-27,2491.88
IMOEX,Moscow Exchange Index,RUB,2024-11-28,2547.88
IMOEX,Moscow Exchange Index,RUB,2024-11-29,2578.0
IMOEX,Moscow Exchange Index,RUB,2024-12-02,2586.74
IMOEX,Moscow Exchange Index,RUB,2024-12-03,2539.64
IMOEX,Moscow Exchange Index,RUB,2024-12-04,2485.62
IMOEX,Moscow Exchange Index,RUB,2024-12-05,2510.83
IMOEX,Moscow Exchange Index,RUB,2024-12-06,2536.23
IMOEX,Moscow Exchange Index,RUB,2024-12-09,2572.89
IMOEX,Moscow Exchange Index,RUB,2024-12-10,2522.75
IMOEX,Moscow Exchange Index,RUB,2024-12-11,2512.54
IMOEX,Moscow Exchange Index,RUB,2024-12-12,2492.63
IMOEX,Moscow Exchange Index,RUB,2024-12-13,2485.2
IMOEX,Moscow Exchange Index,RUB,2024-12-16,2420.3
IMOEX,Moscow Exchange Index,RUB,2024-12-17,2377.15
IMOEX,Moscow Exchange Index,RUB,2024-12-18,2409.35
IMOEX,Moscow Exchange Index,RUB,2024-12-19,2416.45
IMOEX,Moscow Exchange Index,RUB,2024-12-20,2638.42
IMOEX,Moscow Exchange Index,RUB,2024-12-23,2702.48
IMOEX,Moscow Exchange Index,RUB,2024-12-24,2690.96
IMOEX,Moscow Exchange Index,RUB,2024-12-25,2732.83
IMOEX,Moscow Exchange Index,RUB,2024-12-26,2766.57
IMOEX,Moscow Exchange Index,RUB,2024-12-27,2757.45
IMOEX,Moscow Exchange Index,RUB,2024-12-28,2786.67
IMOEX,Moscow Exchange Index,RUB,2024-12-30,2883.04
IMOEX,Moscow Exchange Index,RUB,2025-01-03,2828.5
IMOEX,Moscow Exchange Index,RUB,2025-01-06,2816.26
IMOEX,Moscow Exchange Index,RUB,2025-01-08,2840.79
IMOEX,Moscow Exchange Index,RUB,2025-01-09,2773.12
IMOEX,Moscow Exchange Index,RUB,2025-01-10,2824.59
IMOEX,Moscow Exchange Index,RUB,2025-01-13,2866.11
IMOEX,Moscow Exchange Index,RUB,2025-01-14,2859.51
IMOEX,Moscow Exchange Index,RUB,2025-01-15,2842.96
IMOEX,Moscow Exchange Index,RUB,2025-01-16,2911.29
IMOEX,Moscow Exchange Index,RUB,2025-01-17,2945.52
IMOEX,Moscow Exchange Index,RUB,2025-01-20,2929.55
IMOEX,Moscow Exchange Index,RUB,2025-01-21,2934.71
IMOEX,Moscow Exchange Index,RUB,2025-01-22,2972.62
IMOEX,Moscow Exchange Index,RUB,2025-01-23,2926.1
IMOEX,Moscow Exchange Index,RUB,2025-01-24,2947.94
IMOEX,Moscow Exchange Index,RUB,2025-01-27,2891.39
IMOEX,Moscow Exchange Index,RUB,2025-01-28,2931.97
IMOEX,Moscow Exchange Index,RUB,2025-01-29,2950.68
IMOEX,Moscow Exchange Index,RUB,2025-01-30,2967.47
IMOEX,Moscow Exchange Index,RUB,2025-01-31,2948.1
IMOEX,Moscow Exchange Index,RUB,2025-02-03,2926.17
IMOEX,Moscow Exchange Index,RUB,2025-02-04,2917.71
IMOEX,Moscow Exchange Index,RUB,2025-02-05,2930.56
IMOEX,Moscow Exchange Index,RUB,2025-02-06,2970.12
IMOEX,Moscow Exchange Index,RUB,2025-02-07,2966.53
IMOEX,Moscow Exchange Index,RUB,2025-02-10,3012.39
IMOEX,Moscow Exchange Index,RUB,2025-02-11,3018.02
IMOEX,Moscow Exchange Index,RUB,2025-02-12,3025.63
IMOEX,Moscow Exchange Index,RUB,2025-02-13,3206.97
IMOEX,Moscow Exchange Index,RUB,2025-02-14,3185.0
IMOEX,Moscow Exchange Index,RUB,2025-02-17,3308.41
IMOEX,Moscow Exchange Index,RUB,2025-02-18,3258.76
IMOEX,Moscow Exchange Index,RUB,2025-02-19,3270.64
IMOEX,Moscow Exchange Index,RUB,2025-02-20,3292.62
IMOEX,Moscow Exchange Index,RUB,2025-02-21,3283.29
IMOEX,Moscow Exchange Index,RUB,2025-02-24,3303.63
IMOEX,Moscow Exchange Index,RUB,2025-02-25,3326.14
IMOEX,Moscow Exchange Index,RUB,2025-02-26,3276.0
IMOEX,Moscow Exchange Index,RUB,2025-02-27,3232.65
IMOEX,Moscow Exchange Index,RUB,2025-02-28,3200.48
IMOEX,Moscow Exchange Index,RUB,2025-03-03,3145.73
IMOEX,Moscow Exchange Index,RUB,2025-03-04,3241.63
IMOEX,Moscow Exchange Index,RUB,2025-03-05,3263.62
IMOEX,Moscow Exchange Index,RUB,2025-03-06,3207.7
IMOEX,Moscow Exchange Index,RUB,2025-03-07,3166.88
IMOEX,Moscow Exchange Index,RUB,2025-03-10,3200.81
IMOEX,Moscow Exchange Index,RUB,2025-03-11,3200.95
IMOEX,Moscow Exchange Index,RUB,2025-03-12,3183.97
IMOEX,Moscow Exchange Index,RUB,2025-03-13,3121.57
IMOEX,Moscow Exchange Index,RUB,2025-03-14,3195.08
IMOEX,Moscow Exchange Index,RUB,2025-03-17,3245.19
IMOEX,Moscow Exchange Index,RUB,2025-03-18,3257.49
IMOEX,Moscow Exchange Index,RUB,2025-03-19,3229.79
IMOEX,Moscow Exchange Index,RUB,2025-03-20,3223.14
IMOEX,Moscow Exchange Index,RUB,2025-03-21,3191.61
IMOEX,Moscow Exchange Index,RUB,2025-03-24,3178.66
IMOEX,Moscow Exchange Index,RUB,2025-03-25,3164.62
IMOEX,Moscow Exchange Index,RUB,2025-03-26,3146.31
IMOEX,Moscow Exchange Index,RUB,2025-03-27,3083.99
IMOEX,Moscow Exchange Index,RUB,2025-03-28,3025.65
IMOEX,Moscow Exchange Index,RUB,2025-03-31,3013.36
IMOEX,Moscow Exchange Index,RUB,2025-04-01,2964.43
IMOEX,Moscow Exchange Index,RUB,2025-04-02,2926.39
IMOEX,Moscow Exchange Index,RUB,2025-04-03,2859.58
IMOEX,Moscow Exchange Index,RUB,2025-04-04,2781.97
IMOEX,Moscow Exchange Index,RUB,2025-04-07,2729.89
IMOEX,Moscow Exchange Index,RUB,2025-04-08,2746.41
IMOEX,Moscow Exchange Index,RUB,2025-04-09,2650.69
IMOEX,Moscow Exchange Index,RUB,2025-04-10,2764.28
IMOEX,Moscow Exchange Index,RUB,2025-04-11,2829.92
IMOEX,Moscow Exchange Index,RUB,2025-04-14,2819.69
IMOEX,Moscow Exchange Index,RUB,2025-04-15,2805.55
IMOEX,Moscow Exchange Index,RUB,2025-04-16,2861.83
IMOEX,Moscow Exchange Index,RUB,2025-04-17,2865.32
IMOEX,Moscow Exchange Index,RUB,2025-04-18,2872.77
IMOEX,Moscow Exchange Index,RUB,2025-04-21,2922.46
IMOEX,Moscow Exchange Index,RUB,2025-04-22,2954.49
IMOEX,Moscow Exchange Index,RUB,2025-04-23,2943.23
IMOEX,Moscow Exchange Index,RUB,2025-04-24,2944.43
IMOEX,Moscow Exchange Index,RUB,2025-04-25,3006.14
IMOEX,Moscow Exchange Index,RUB,2025-04-28,3034.3
IMOEX,Moscow Exchange Index,RUB,2025-04-29,2957.66
IMOEX,Moscow Exchange Index,RUB,2025-04-30,2918.47
IMOEX,Moscow Exchange Index,RUB,2025-05-02,2836.7
IMOEX,Moscow Exchange Index,RUB,2025-05-05,2738.8
IMOEX,Moscow Exchange Index,RUB,2025-05-06,2820.07
IMOEX,Moscow Exchange Index,RUB,2025-05-07,2833.09
IMOEX,Moscow Exchange Index,RUB,2025-05-08,2850.93
IMOEX,Moscow Exchange Index,RUB,2025-05-12,2930.17
IMOEX,Moscow Exchange Index,RUB,2025-05-13,2935.53
IMOEX,Moscow Exchange Index,RUB,2025-05-14,2924.21
IMOEX,Moscow Exchange Index,RUB,2025-05-15,2840.05
IMOEX,Moscow Exchange Index,RUB,2025-05-16,2840.34
IMOEX,Moscow Exchange Index,RUB,2025-05-19,2882.63
IMOEX,Moscow Exchange Index,RUB,2025-05-20,2823.42
IMOEX,Moscow Exchange Index,RUB,2025-05-21,2809.58
IMOEX,Moscow Exchange Index,RUB,2025-05-22,2792.16
IMOEX,Moscow Exchange Index,RUB,2025-05-23,2770.1
IMOEX,Moscow Exchange Index,RUB,2025-05-26,2699.84
IMOEX,Moscow Exchange Index,RUB,2025-05-27,2736.75
IMOEX,Moscow Exchange Index,RUB,2025-05-28,2785.2
IMOEX,Moscow Exchange Index,RUB,2025-05-29,2809.94
IMOEX,Moscow Exchange Index,RUB,2025-05-30,2828.83
IMOEX,Moscow Exchange Index,RUB,2025-06-02,2829.67
IMOEX,Moscow Exchange Index,RUB,2025-06-03,2834.06
IMOEX,Moscow Exchange Index,RUB,2025-06-04,2836.64
IMOEX,Moscow Exchange Index,RUB,2025-06-05,2856.61
IMOEX,Moscow Exchange Index,RUB,2025-06-06,2786.16
IMOEX,Moscow Exchange Index,RUB,2025-06-09,2737.76
IMOEX,Moscow Exchange Index,RUB,2025-06-10,2722.37
IMOEX,Moscow Exchange Index,RUB,2025-06-11,2733.2
IMOEX,Moscow Exchange Index,RUB,2025-06-13,2750.32
IMOEX,Moscow Exchange Index,RUB,2025-06-16,2737.83
IMOEX,Moscow Exchange Index,RUB,2025-06-17,2788.94
IMOEX,Moscow Exchange Index,RUB,2025-06-18,2791.83
IMOEX,Moscow Exchange Index,RUB,2025-06-19,2783.81
IMOEX,Moscow Exchange Index,RUB,2025-06-20,2751.04
IMOEX,Moscow Exchange Index,RUB,2025-06-23,2759.67
IMOEX,Moscow Exchange Index,RUB,2025-06-24,2744.95
IMOEX,Moscow Exchange Index,RUB,2025-06-25,2790.78
IMOEX,Moscow Exchange Index,RUB,2025-06-26,2797.27
IMOEX,Moscow Exchange Index,RUB,2025-06-27,2806.11
IMOEX,Moscow Exchange Index,RUB,2025-06-30,2847.38
IMOEX,Moscow Exchange Index,RUB,2025-07-01,2848.44
IMOEX,Moscow Exchange Index,RUB,2025-07-02,2815.26
IMOEX,Moscow Exchange Index,RUB,2025-07-03,2823.34
IMOEX,Moscow Exchange Index,RUB,2025-07-04,2801.65
IMOEX,Moscow Exchange Index,RUB,2025-07-07,2756.14
IMOEX,Moscow Exchange Index,RUB,2025-07-08,2755.58
IMOEX,Moscow Exchange Index,RUB,2025-07-09,2696.45
IMOEX,Moscow Exchange Index,RUB,2025-07-10,2732.45
IMOEX,Moscow Exchange Index,RUB,2025-07-11,2642.02
IMOEX,Moscow Exchange Index,RUB,2025-07-14,2714.14
IMOEX,Moscow Exchange Index,RUB,2025-07-15,2756.95
IMOEX,Moscow Exchange Index,RUB,2025-07-16,2777.16
IMOEX,Moscow Exchange Index,RUB,2025-07-17,2761.48
IMOEX,Moscow Exchange Index,RUB,2025-07-18,2784.63
IMOEX,Moscow Exchange Index,RUB,2025-07-21,2821.78
IMOEX,Moscow Exchange Index,RUB,2025-07-22,2825.61
IMOEX,Moscow Exchange Index,RUB,2025-07-23,2841.16
IMOEX,Moscow Exchange Index,RUB,2025-07-24,2807.69
IMOEX,Moscow Exchange Index,RUB,2025-07-25,2772.39
IMOEX,Moscow Exchange Index,RUB,2025-07-28,2730.98
IMOEX,Moscow Exchange Index,RUB,2025-07-29,2758.28
IMOEX,Moscow Exchange Index,RUB,2025-07-30,2726.24
IMOEX,Moscow Exchange Index,RUB,2025-07-31,2732.12
IMOEX,Moscow Exchange Index,RUB,2025-08-01,2727.98
IMOEX,Moscow Exchange Index,RUB,2025-08-04,2773.85
IMOEX,Moscow Exchange Index,RUB,2025-08-05,2786.37
IMOEX,Moscow Exchange Index,RUB,2025-08-06,2764.62
IMOEX,Moscow Exchange Index,RUB,2025-08-07,2876.43
IMOEX,Moscow Exchange Index,RUB,2025-08-08,2924.63
IMOEX,Moscow Exchange Index,RUB,2025-08-11,2964.15
XAUT-USD,Gold,USD,2022-08-12,1786.93
XAUT-USD,Gold,USD,2022-08-13,1790.79
XAUT-USD,Gold,USD,2022-08-14,1792.63
XAUT-USD,Gold,USD,2022-08-15,1775.09
XAUT-USD,Gold,USD,2022-08-16,1770.26
XAUT-USD,Gold,USD,2022-08-17,1760.37
XAUT-USD,Gold,USD,2022-08-18,1750.99
XAUT-USD,Gold,USD,2022-08-19,1741.47
XAUT-USD,Gold,USD,2022-08-20,1741.93
XAUT-USD,Gold,USD,2022-08-21,1740.72
XAUT-USD,Gold,USD,2022-08-22,1730.64
XAUT-USD,Gold,USD,2022-08-23,1740.62
XAUT-USD,Gold,USD,2022-08-24,1745.51
XAUT-USD,Gold,USD,2022-08-25,1750.73
XAUT-USD,Gold,USD,2022-08-26,1731.48
XAUT-USD,Gold,USD,2022-08-27,1730.84
XAUT-USD,Gold,USD,2022-08-28,1730.63
XAUT-USD,Gold,USD,2022-08-29,1730.01
XAUT-USD,Gold,USD,2022-08-30,1719.08
XAUT-USD,Gold,USD,2022-08-31,1704.77
XAUT-USD,Gold,USD,2022-09-01,1693.64
XAUT-USD,Gold,USD,2022-09-02,1709.81
XAUT-USD,Gold,USD,2022-09-03,1710.36
XAUT-USD,Gold,USD,2022-09-04,1707.4
XAUT-USD,Gold,USD,2022-09-05,1710.07
XAUT-USD,Gold,USD,2022-09-06,1701.07
XAUT-USD,Gold,USD,2022-09-07,1714.97
XAUT-USD,Gold,USD,2022-09-08,1705.36
XAUT-USD,Gold,USD,2022-09-09,1706.42
XAUT-USD,Gold,USD,2022-09-10,1710.68
XAUT-USD,Gold,USD,2022-09-11,1711.58
XAUT-USD,Gold,USD,2022-09-12,1721.7
XAUT-USD,Gold,USD,2022-09-13,1699.15
XAUT-USD,Gold,USD,2022-09-14,1693.07
XAUT-USD,Gold,USD,2022-09-15,1657.85
XAUT-USD,Gold,USD,2022-09-16,1667.02
XAUT-USD,Gold,USD,2022-09-17,1668.54
XAUT-USD,Gold,USD,2022-09-18,1673.98
XAUT-USD,Gold,USD,2022-09-19,1669.79
XAUT-USD,Gold,USD,2022-09-20,1667.55
XAUT-USD,Gold,USD,2022-09-21,1667.27
XAUT-USD,Gold,USD,2022-09-22,1667.91
XAUT-USD,Gold,USD,2022-09-23,1645.27
XAUT-USD,Gold,USD,2022-09-24,1643.54
XAUT-USD,Gold,USD,2022-09-25,1643.88
XAUT-USD,Gold,USD,2022-09-26,1626.88
XAUT-USD,Gold,USD,2022-09-27,1629.18
XAUT-USD,Gold,USD,2022-09-28,1654.33
XAUT-USD,Gold,USD,2022-09-29,1660.75
XAUT-USD,Gold,USD,2022-09-30,1660.82
XAUT-USD,Gold,USD,2022-10-01,1658.87
XAUT-USD,Gold,USD,2022-10-02,1657.39
XAUT-USD,Gold,USD,2022-10-03,1694.97
XAUT-USD,Gold,USD,2022-10-04,1722.07
XAUT-USD,Gold,USD,2022-10-05,1713.87
XAUT-USD,Gold,USD,2022-10-06,1708.54
XAUT-USD,Gold,USD,2022-10-07,1696.9
XAUT-USD,Gold,USD,2022-10-08,1693.37
XAUT-USD,Gold,USD,2022-10-09,1693.98
XAUT-USD,Gold,USD,2022-10-10,1668.37
XAUT-USD,Gold,USD,2022-10-11,1664.16
XAUT-USD,Gold,USD,2022-10-12,1671.21
XAUT-USD,Gold,USD,2022-10-13,1662.63
XAUT-USD,Gold,USD,2022-10-14,1639.76
XAUT-USD,Gold,USD,2022-10-15,1639.79
XAUT-USD,Gold,USD,2022-10-16,1643.01
XAUT-USD,Gold,USD,2022-10-17,1647.71
XAUT-USD,Gold,USD,2022-10-18,1649.11
XAUT-USD,Gold,USD,2022-10-19,1627.07
XAUT-USD,Gold,USD,2022-10-20,1625.03
XAUT-USD,Gold,USD,2022-10-21,1653.07
XAUT-USD,Gold,USD,2022-10-22,1656.07
XAUT-USD,Gold,USD,2022-10-23,1658.99
XAUT-USD,Gold,USD,2022-10-24,1649.3
XAUT-USD,Gold,USD,2022-10-25,1650.06
XAUT-USD,Gold,USD,2022-10-26,1663.84
XAUT-USD,Gold,USD,2022-10-27,1658.14
XAUT-USD,Gold,USD,2022-10-28,1642.4
XAUT-USD,Gold,USD,2022-10-29,1642.11
XAUT-USD,Gold,USD,2022-10-30,1641.44
XAUT-USD,Gold,USD,2022-10-31,1631.2
XAUT-USD,Gold,USD,2022-11-01,1644.37
XAUT-USD,Gold,USD,2022-11-02,1636.46
XAUT-USD,Gold,USD,2022-11-03,1633.37
XAUT-USD,Gold,USD,2022-11-04,1678.83
XAUT-USD,Gold,USD,2022-11-05,1680.17
XAUT-USD,Gold,USD,2022-11-06,1672.49
XAUT-USD,Gold,USD,2022-11-07,1670.84
XAUT-USD,Gold,USD,2022-11-08,1703.21
XAUT-USD,Gold,USD,2022-11-09,1706.25
XAUT-USD,Gold,USD,2022-11-10,1737.31
XAUT-USD,Gold,USD,2022-11-11,1737.69
XAUT-USD,Gold,USD,2022-11-12,1753.5
XAUT-USD,Gold,USD,2022-11-13,1752.98
XAUT-USD,Gold,USD,2022-11-14,1751.52
XAUT-USD,Gold,USD,2022-11-15,1763.65
XAUT-USD,Gold,USD,2022-11-16,1767.02
XAUT-USD,Gold,USD,2022-11-17,1755.66
XAUT-USD,Gold,USD,2022-11-18,1751.44
XAUT-USD,Gold,USD,2022-11-19,1746.76
XAUT-USD,Gold,USD,2022-11-20,1741.1
XAUT-USD,Gold,USD,2022-11-21,1733.33
