date,symbol,sector,action,price,shares,notional,position_shares_after,position_value_after,cash_after,total_equity_after,rsi_6,rsi_6_signal,rsi_12,rsi_12_signal,rsi_24,rsi_24_signal
2025-02-18,MRKV,Electric Power,sell,0.07,256695.0,17968.66,25412814.32,1778897.0,299882.15,2078779.15,82.69,sell,76.33,sell,69.61,hold
2025-02-19,MRKV,Electric Power,sell,0.08,254128.0,20330.25,25158686.18,2012694.89,320212.4,2332907.3,88.27,sell,81.26,sell,73.43,sell
2025-02-19,T,Finance,sell,3455.0,3.0,9299.01,266.45,920601.86,411495.64,1332097.5,69.16,hold,71.97,sell,72.19,sell
2025-02-20,MRKV,Electric Power,sell,0.08,251587.0,20126.95,24907099.32,1992567.95,340339.35,2332907.3,92.39,sell,85.54,sell,77.17,sell
2025-02-20,T,Finance,sell,3436.6,3.0,9156.99,263.79,906542.1,420652.64,1327194.73,63.3,hold,68.69,hold,70.33,sell
2025-02-21,MRKV,Electric Power,sell,0.08,249071.0,19925.68,24658028.32,1972642.27,360265.03,2332907.3,94.42,sell,87.94,sell,79.49,sell
2025-02-24,MRKV,Electric Power,sell,0.08,246580.0,19726.42,24411448.04,1952915.84,379991.45,2332907.3,94.73,sell,88.31,sell,79.85,sell
2025-02-24,T,Finance,sell,3452.0,3.0,9106.04,261.15,901498.42,429758.68,1331257.1,66.49,hold,69.22,hold,70.41,sell
2025-02-25,KRSB,Electric Power,sell,16.48,949.0,15641.75,93964.37,1548532.87,236008.31,1784541.18,73.78,sell,65.03,hold,60.88,hold
2025-02-25,MRKV,Electric Power,sell,0.08,244114.0,19529.16,24167333.56,1933386.68,399520.61,2332907.3,64.16,hold,72.53,sell,71.67,sell
2025-02-26,MRKV,Electric Power,sell,0.08,241673.0,19333.87,23925660.23,1914052.82,418854.48,2332907.3,73.67,sell,76.5,sell,73.99,sell
2025-02-26,T,Finance,buy,3324.8,26.0,85951.74,287.0,954231.56,343806.94,1298038.51,25.18,buy,45.13,hold,57.17,hold
2025-02-27,T,Finance,buy,3241.6,21.0,68761.39,308.22,999114.2,275045.56,1274159.76,15.82,buy,35.41,hold,50.36,hold
2025-03-03,T,Finance,buy,3215.2,17.0,55009.11,325.33,1045986.4,220036.44,1266022.84,23.21,buy,35.28,hold,48.17,hold
2025-03-06,KRSB,Electric Power,sell,16.4,940.0,15410.16,93024.73,1525605.56,251418.47,1777024.03,75.52,sell,63.56,hold,58.38,hold
2025-03-11,KRSB,Electric Power,sell,17.1,930.0,15907.23,92094.48,1574815.64,267325.7,1842141.34,85.07,sell,76.13,sell,68.24,hold
2025-03-13,MRKV,Electric Power,buy,0.07,1196727.0,83770.9,25122387.31,1758567.11,335083.58,2093650.7,17.41,buy,32.26,hold,44.57,hold
2025-03-17,T,Finance,sell,3533.8,3.0,11496.35,322.07,1138138.74,231532.8,1369671.53,82.99,sell,71.98,sell,65.74,hold
2025-03-18,T,Finance,sell,3564.8,3.0,11481.23,318.85,1136641.75,243014.02,1379655.77,86.09,sell,74.69,sell,67.39,hold
2025-03-19,T,Finance,sell,3640.0,3.0,11606.19,315.66,1149013.18,254620.22,1403633.4,91.4,sell,80.2,sell,71.07,sell
2025-03-20,T,Finance,sell,3632.4,3.0,11466.14,312.51,1135148.0,266086.36,1401234.36,86.71,sell,78.17,sell,70.2,sell
2025-03-21,KRSB,Electric Power,sell,16.9,921.0,15563.97,91173.54,1540832.78,282889.66,1823722.44,72.76,sell,64.53,hold,60.88,hold
2025-03-21,T,Finance,sell,3605.0,3.0,11265.85,309.38,1115319.48,277352.21,1392671.69,68.89,hold,70.56,sell,66.99,hold
2025-03-25,KRSB,Electric Power,buy,16.34,3463.0,56577.93,94636.08,1546353.53,226311.73,1772665.26,22.48,buy,37.4,hold,46.75,hold
2025-03-25,T,Finance,sell,3619.8,3.0,11198.98,306.29,1108699.34,288551.2,1397250.53,72.31,sell,71.48,sell,67.51,hold
2025-03-27,KRSB,Electric Power,buy,16.12,2808.0,45262.35,97443.92,1570795.94,181049.38,1751845.32,21.26,buy,32.75,hold,42.68,hold
2025-03-27,MRKV,Electric Power,buy,0.07,957382.0,67016.72,26079768.98,1825583.83,268066.87,2093650.7,21.17,buy,33.32,hold,43.61,hold
2025-03-27,T,Finance,buy,3398.8,17.0,57710.24,323.27,1098720.05,230840.96,1329561.01,13.99,buy,31.29,hold,45.73,hold
2025-03-28,KRSB,Electric Power,buy,15.96,2269.0,36209.88,99712.71,1591414.79,144839.51,1736254.29,16.69,buy,28.78,buy,39.87,hold
2025-03-28,MRKV,Electric Power,buy,0.07,765905.0,53613.37,26845674.31,1879197.2,214453.49,2093650.7,13.13,buy,26.43,buy,39.42,hold
2025-03-28,T,Finance,buy,3304.0,14.0,46168.19,337.24,1114242.52,184672.77,1298915.29,9.16,buy,24.11,buy,39.63,hold
2025-03-31,MRKV,Electric Power,buy,0.07,612724.0,42890.7,27458398.58,1922087.9,171562.8,2093650.7,7.97,buy,20.38,buy,34.97,hold
2025-04-01,MRKV,Electric Power,buy,0.07,490179.0,34312.56,27948578.0,1956400.46,137250.24,2093650.7,7.13,buy,19.26,buy,34.08,hold
2025-04-01,T,Finance,buy,3252.2,11.0,36934.55,348.6,1133708.02,147738.21,1281446.23,19.07,buy,26.74,buy,38.23,hold
2025-04-02,MRKV,Electric Power,buy,0.07,392144.0,27450.05,28340721.53,1983850.51,109800.19,2093650.7,19.08,buy,24.17,buy,35.86,hold
2025-04-03,KRSB,Electric Power,buy,15.62,1855.0,28967.9,101567.25,1586480.37,115871.61,1702351.97,18.88,buy,28.09,buy,36.79,hold
2025-04-03,MRKV,Electric Power,buy,0.07,313715.0,21960.04,28654436.35,2005810.54,87840.15,2093650.7,11.09,buy,18.77,buy,32.08,hold
2025-04-03,T,Finance,buy,3272.4,9.0,29547.64,357.63,1170297.33,118190.57,1288487.9,29.77,buy,32.47,hold,40.57,hold
2025-04-04,KRSB,Electric Power,buy,15.5,1495.0,23174.32,103062.36,1597466.62,92697.28,1690163.91,16.52,buy,26.05,buy,35.25,hold
2025-04-04,MRKV,Electric Power,buy,0.07,250972.0,17568.03,28905408.21,2023378.57,70272.12,2093650.7,6.88,buy,14.72,buy,28.66,buy
2025-04-04,T,Finance,buy,3040.0,8.0,23638.11,365.4,1110823.02,94552.46,1205375.47,11.91,buy,19.29,buy,30.13,hold
2025-04-07,KRSB,Electric Power,buy,14.62,1268.0,18539.46,104330.45,1525311.2,74157.83,1599469.03,7.23,buy,16.0,buy,26.43,buy
2025-04-07,MRKV,Electric Power,buy,0.07,200777.0,14054.42,29106185.7,2037433.0,56217.7,2093650.7,3.81,buy,10.61,buy,24.37,buy
2025-04-07,T,Finance,buy,3096.6,6.0,18910.49,371.51,1150415.28,75641.96,1226057.24,26.87,buy,27.73,buy,34.58,hold
2025-04-08,KRSB,Electric Power,buy,14.92,994.0,14831.57,105324.52,1571441.9,59326.26,1630768.16,26.86,buy,27.3,buy,32.67,hold
2025-04-08,MRKV,Electric Power,buy,0.07,160622.0,11243.54,29266807.69,2048676.54,44974.16,2093650.7,33.4,hold,27.59,buy,32.21,hold
2025-04-08,T,Finance,buy,2999.6,5.0,15128.39,376.55,1129507.28,60513.57,1190020.85,19.09,buy,22.88,buy,30.91,hold
2025-04-09,KRSB,Electric Power,buy,14.5,818.0,11865.25,106142.82,1539070.85,47461.01,1586531.86,18.99,buy,22.33,buy,28.94,buy
2025-04-09,MRKV,Electric Power,buy,0.07,128498.0,8994.83,29395305.28,2057671.37,35979.33,2093650.7,23.09,buy,22.38,buy,28.84,buy
2025-04-16,KRSB,Electric Power,sell,15.88,1061.0,16855.48,105081.39,1668692.46,64316.49,1733008.95,79.72,sell,61.44,hold,52.14,hold
2025-04-17,KRSB,Electric Power,sell,16.2,1051.0,17023.19,104030.58,1685295.32,81339.67,1766634.99,85.73,sell,67.54,hold,56.36,hold
2025-04-17,T,Finance,sell,3225.0,4.0,12143.82,372.79,1202238.42,72657.39,1274895.82,70.0,sell,54.78,hold,48.51,hold
2025-04-21,MRKV,Electric Power,sell,0.07,293953.0,20576.71,29101352.23,2037094.66,56556.04,2093650.7,84.73,sell,66.5,hold,53.37,hold
2025-04-22,MRKV,Electric Power,sell,0.07,291014.0,20370.95,28810338.71,2016723.71,76926.99,2093650.7,87.59,sell,69.85,hold,55.77,hold
2025-04-22,T,Finance,sell,3276.2,4.0,12213.25,369.06,1209111.87,84870.65,1293982.52,71.85,sell,59.94,hold,52.21,hold
2025-04-25,KRSB,Electric Power,sell,16.02,1040.0,16665.7,102990.27,1649904.12,98005.37,1747909.49,74.57,sell,62.77,hold,54.69,hold
2025-04-25,MRKV,Electric Power,sell,0.07,288103.0,20167.24,28522235.32,1996556.47,97094.22,2093650.7,80.23,sell,70.01,sell,58.0,hold
2025-04-28,KRSB,Electric Power,sell,16.4,1030.0,16890.4,101960.37,1672150.02,114895.78,1787045.79,83.77,sell,70.43,sell,59.66,hold
2025-04-28,MRKV,Electric Power,sell,0.07,285222.0,19965.56,28237012.97,1976590.91,117059.79,2093650.7,84.43,sell,73.31,sell,60.3,hold
2025-04-30,MRKV,Electric Power,sell,0.08,282370.0,22589.61,27954642.84,2236371.43,139649.4,2376020.83,86.99,sell,80.89,sell,70.14,sell
2025-04-30,T,Finance,buy,3169.8,5.0,16974.13,374.41,1186818.1,67896.52,1254714.62,28.8,buy,41.47,hold,44.96,hold
2025-05-02,T,Finance,buy,3006.8,5.0,13579.3,378.93,1139367.89,54317.21,1193685.1,12.05,buy,26.35,buy,36.1,hold
2025-05-05,KRSB,Electric Power,sell,16.88,1020.0,17210.91,100940.76,1703880.08,132106.69,1835986.77,83.45,sell,73.66,sell,63.81,hold
2025-05-05,T,Finance,buy,2946.2,4.0,10863.44,382.62,1127268.15,43453.77,1170721.92,9.25,buy,22.71,buy,33.44,hold
2025-05-06,KRSB,Electric Power,sell,17.02,1009.0,17180.12,99931.36,1700831.67,149286.8,1850118.48,85.86,sell,75.68,sell,65.27,hold
2025-05-07,KRSB,Electric Power,sell,17.32,999.0,17308.11,98932.04,1713502.97,166594.92,1880097.88,90.16,sell,79.65,sell,68.24,hold
2025-05-07,MRKV,Electric Power,sell,0.08,279546.0,22363.71,27675096.41,2214007.71,162013.11,2376020.83,70.83,sell,68.95,hold,63.86,hold
2025-05-08,KRSB,Electric Power,sell,17.44,989.0,17253.75,97942.72,1708121.06,183848.66,1891969.73,91.59,sell,81.11,sell,69.39,hold
2025-05-08,MRKV,Electric Power,sell,0.08,276751.0,22140.08,27398345.45,2191867.64,184153.19,2376020.83,75.13,sell,71.11,sell,65.19,hold
2025-05-12,KRSB,Electric Power,sell,17.7,979.0,17335.86,96963.29,1716250.31,201184.53,1917434.84,94.17,sell,84.04,sell,71.78,sell
2025-05-12,MRKV,Electric Power,sell,0.08,273983.0,21918.68,27124361.99,2169948.96,206071.87,2376020.83,82.15,sell,75.04,sell,67.66,hold
2025-05-12,T,Finance,sell,3158.4,4.0,12084.6,378.79,1196375.02,55538.37,1251913.39,71.11,sell,56.21,hold,49.7,hold
2025-05-13,KRSB,Electric Power,sell,18.02,970.0,17472.79,95993.66,1729805.78,218657.31,1948463.09,96.18,sell,86.97,sell,74.44,sell
2025-05-13,MRKV,Electric Power,sell,0.08,271244.0,21699.49,26853118.37,2148249.47,227771.36,2376020.83,87.86,sell,79.04,sell,70.38,sell
2025-05-13,T,Finance,sell,3162.0,4.0,11977.39,375.0,1185761.28,67515.75,1253277.04,71.76,sell,56.66,hold,49.95,hold
2025-05-14,KRSB,Electric Power,sell,18.56,960.0,17816.42,95033.72,1763825.93,236473.73,2000299.67,97.9,sell,90.47,sell,78.22,sell
2025-05-14,MRKV,Electric Power,sell,0.08,268531.0,21482.49,26584587.19,2126766.98,249253.85,2376020.83,72.31,sell,72.45,sell,67.42,hold
2025-05-15,KRSB,Electric Power,sell,18.6,950.0,17676.27,94083.39,1749951.01,254150.01,2004101.02,97.99,sell,90.69,sell,78.48,sell
2025-05-15,MRKV,Electric Power,sell,0.08,265846.0,21267.67,26318741.32,2105499.31,270521.52,2376020.83,79.19,sell,75.65,sell,69.3,hold
2025-05-16,KRSB,Electric Power,sell,18.58,941.0,17480.69,93142.55,1730588.65,271630.7,2002219.35,95.03,sell,89.47,sell,77.98,sell
2025-05-16,MRKV,Electric Power,sell,0.08,263187.0,21054.99,26055553.9,2084444.31,291576.51,2376020.83,86.88,sell,80.23,sell,72.22,sell
2025-05-19,KRSB,Electric Power,sell,19.3,931.0,17976.51,92211.13,1779674.77,289607.21,2069281.99,98.03,sell,93.29,sell,82.36,sell
2025-05-19,MRKV,Electric Power,sell,0.08,260556.0,20844.44,25794998.36,2063599.87,312420.96,2376020.83,94.82,sell,88.08,sell,78.75,sell
2025-05-20,KRSB,Electric Power,sell,19.44,922.0,17925.84,91289.02,1774658.49,307533.06,2082191.54,98.31,sell,93.81,sell,83.07,sell
2025-05-20,MRKV,Electric Power,sell,0.09,257950.0,23215.5,25537048.38,2298334.35,335636.45,2633970.81,95.53,sell,89.05,sell,79.72,sell
2025-05-21,KRSB,Electric Power,sell,19.76,913.0,18038.71,90376.13,1785832.26,325571.77,2111404.03,98.83,sell,94.87,sell,84.62,sell
2025-05-21,MRKV,Electric Power,sell,0.09,255370.0,22983.34,25281677.9,2275351.01,358619.8,2633970.81,96.65,sell,90.6,sell,81.33,sell
2025-05-21,T,Finance,buy,3005.8,4.0,13503.15,379.5,1140688.88,54012.6,1194701.48,20.29,buy,33.04,hold,39.54,hold
2025-05-22,KRSB,Electric Power,sell,19.6,904.0,17713.72,89472.37,1753658.36,343285.49,2096943.85,81.16,sell,86.12,sell,80.62,sell
2025-05-22,MRKV,Electric Power,sell,0.09,252817.0,22753.51,25028861.12,2252597.5,381373.31,2633970.81,79.54,sell,82.11,sell,77.23,sell
2025-05-23,KRSB,Electric Power,sell,19.76,895.0,17679.74,88577.64,1750294.2,360965.23,2111259.43,84.93,sell,87.48,sell,81.57,sell
2025-05-23,MRKV,Electric Power,sell,0.09,250289.0,22525.98,24778572.51,2230071.53,403899.28,2633970.81,88.05,sell,86.43,sell,80.33,sell
2025-05-26,KRSB,Electric Power,sell,19.54,886.0,17308.07,87691.87,1713499.05,378273.3,2091772.35,61.3,hold,75.43,sell,76.02,sell
2025-05-26,MRKV,Electric Power,sell,0.09,247786.0,22300.72,24530786.78,2207770.81,426200.0,2633970.81,89.51,sell,87.3,sell,81.0,sell
2025-05-27,KRSB,Electric Power,sell,19.54,877.0,17134.99,86814.95,1696364.06,395408.29,2091772.35,61.3,hold,75.43,sell,76.02,sell
2025-05-27,MRKV,Electric Power,sell,0.09,245308.0,22077.71,24285478.91,2185693.1,448277.71,2633970.81,75.43,sell,80.66,sell,77.85,sell
2025-05-28,KRSB,Electric Power,sell,19.5,868.0,16928.91,85946.8,1675962.55,412337.2,2088299.75,55.77,hold,72.88,sell,74.93,sell
2025-05-28,MRKV,Electric Power,sell,0.09,242855.0,21856.93,24042624.12,2163836.17,470134.64,2633970.81,79.56,sell,82.13,sell,78.67,sell
2025-05-28,T,Finance,sell,3225.0,4.0,12238.74,375.7,1211635.64,66251.35,1277886.99,80.8,sell,69.08,hold,58.28,hold
2025-05-29,MRKV,Electric Power,sell,0.09,240426.0,21638.36,23802197.88,2142197.81,491773.0,2633970.81,81.17,sell,82.7,sell,78.98,sell
2025-05-30,KRSB,Electric Power,sell,19.58,859.0,16828.38,85087.33,1666009.91,429165.59,2095175.49,62.58,hold,69.22,hold,72.53,sell
2025-05-30,MRKV,Electric Power,sell,0.09,238022.0,21421.98,23564175.9,2120775.83,513194.98,2633970.81,86.41,sell,84.7,sell,80.09,sell
2025-06-02,MRKV,Electric Power,sell,0.09,235642.0,21207.76,23328534.15,2099568.07,534402.74,2633970.81,75.85,sell,80.75,sell,78.49,sell
2025-06-03,MRKV,Electric Power,sell,0.09,233285.0,20995.68,23095248.8,2078572.39,555398.42,2633970.81,82.46,sell,82.83,sell,79.47,sell
2025-06-03,T,Finance,sell,3266.0,4.0,12270.39,371.94,1214768.99,78521.74,1293290.73,79.97,sell,70.24,sell,60.35,hold
2025-06-04,KRSB,Electric Power,sell,19.98,851.0,17000.45,84236.46,1683044.39,446166.03,2129210.42,76.34,sell,72.55,sell,72.62,sell
2025-06-04,MRKV,Electric Power,sell,0.09,230952.0,20785.72,22864296.32,2057786.67,576184.14,2633970.81,82.46,sell,82.83,sell,79.47,sell
2025-06-04,T,Finance,sell,3286.6,4.0,12224.31,368.22,1210206.72,90746.05,1300952.77,82.75,sell,72.3,sell,61.68,hold
2025-06-05,KRSB,Electric Power,sell,20.48,842.0,17251.63,83394.09,1707910.99,463417.66,2171328.65,85.96,sell,79.75,sell,76.67,sell
2025-06-05,MRKV,Electric Power,sell,0.09,228643.0,20577.87,22635653.35,2037208.8,596762.01,2633970.81,84.69,sell,83.51,sell,79.76,sell
2025-06-05,T,Finance,sell,3299.0,4.0,12147.73,364.54,1202624.98,102893.78,1305518.76,84.56,sell,73.6,sell,62.51,hold
2025-06-06,KRSB,Electric Power,sell,20.54,834.0,17129.15,82560.15,1695785.49,480546.81,2176332.3,86.86,sell,80.47,sell,77.11,sell
2025-06-06,MRKV,Electric Power,buy,0.09,1326138.0,119352.4,23961791.15,2156561.2,477409.61,2633970.81,29.77,buy,56.31,hold,68.63,hold
2025-06-09,MRKV,Electric Power,sell,0.09,239618.0,21565.61,23722173.24,2134995.59,498975.22,2633970.81,51.2,hold,63.17,hold,70.77,sell
2025-06-10,KRSB,Electric Power,sell,20.94,826.0,17288.1,81734.55,1711521.46,497834.9,2209356.36,77.72,sell,75.5,sell,74.5,sell
2025-06-10,MRKV,Electric Power,sell,0.09,237222.0,21349.96,23484951.5,2113645.64,520325.17,2633970.81,52.56,hold,63.62,hold,70.92,sell
2025-06-10,T,Finance,buy,3154.0,7.0,20578.76,371.07,1170345.11,82315.02,1252660.13,25.93,buy,42.46,hold,48.46,hold
2025-06-11,KRSB,Electric Power,sell,20.92,817.0,17098.87,80917.2,1692787.9,514933.77,2207721.67,76.35,sell,74.75,sell,74.08,sell
2025-06-11,MRKV,Electric Power,sell,0.09,234850.0,21136.46,23250101.99,2092509.18,541461.63,2633970.81,57.5,hold,65.13,hold,71.38,sell
2025-06-13,KRSB,Electric Power,sell,20.78,809.0,16814.59,80108.03,1664644.89,531748.36,2196393.26,65.13,hold,69.03,hold,71.04,sell
2025-06-13,MRKV,Electric Power,sell,0.09,232501.0,20925.09,23017600.97,2071584.09,562386.72,2633970.81,74.72,sell,71.63,sell,73.51,sell
2025-06-13,T,Finance,buy,3133.6,5.0,16463.0,376.32,1179238.35,65852.02,1245090.36,23.85,buy,39.14,hold,46.59,hold
2025-06-17,KRSB,Electric Power,buy,19.14,5556.0,106349.67,85664.44,1639617.4,425398.69,2065016.09,16.05,buy,31.55,hold,45.77,hold
2025-06-18,KRSB,Electric Power,buy,16.48,5163.0,85079.74,90827.05,1496829.72,340318.95,1837148.67,5.56,buy,15.05,buy,27.84,buy
2025-06-19,KRSB,Electric Power,buy,16.24,4191.0,68063.79,95018.17,1543095.02,272255.16,1815350.18,5.13,buy,14.25,buy,26.81,buy
2025-06-19,MRKV,Electric Power,sell,0.09,230176.0,20715.84,22787424.96,2050868.25,583102.56,2633970.81,78.3,sell,72.19,sell,72.24,sell
2025-06-20,KRSB,Electric Power,buy,16.3,3341.0,54451.03,98358.72,1603247.14,217804.13,1821051.27,7.6,buy,15.57,buy,27.53,buy
2025-06-20,MRKV,Electric Power,sell,0.1,227874.0,22787.42,22559550.71,2255955.07,605889.99,2861845.06,93.43,sell,86.48,sell,80.79,sell
2025-06-23,KRSB,Electric Power,buy,16.34,2666.0,43560.83,101024.62,1650742.32,174243.3,1824985.62,9.79,buy,16.58,buy,28.05,buy
2025-06-23,MRKV,Electric Power,sell,0.1,225596.0,22559.55,22333955.2,2233395.52,628449.54,2861845.06,95.22,sell,89.04,sell,82.98,sell
2025-06-24,KRSB,Electric Power,buy,16.14,2159.0,34848.66,103183.77,1665386.05,139394.64,1804780.7,8.4,buy,15.49,buy,27.0,buy
2025-06-24,MRKV,Electric Power,sell,0.1,223340.0,22333.96,22110615.65,2211061.56,650783.49,2861845.06,69.54,hold,73.2,sell,74.1,sell
2025-06-25,KRSB,Electric Power,buy,16.16,1725.0,27878.93,104908.95,1695328.66,111515.71,1806844.37,10.19,buy,16.14,buy,27.3,buy
2025-06-25,MRKV,Electric Power,sell,0.09,221106.0,19899.55,21889509.49,1970055.85,670683.05,2640738.9,60.82,hold,67.8,hold,70.97,sell
2025-06-25,T,Finance,sell,3240.6,4.0,12195.05,372.56,1207309.61,78047.06,1285356.67,80.22,sell,66.07,hold,57.85,hold
2025-06-26,KRSB,Electric Power,buy,16.2,1377.0,22303.14,106285.69,1721828.16,89212.57,1811040.73,14.84,buy,17.65,buy,27.93,buy
2025-06-26,MRKV,Electric Power,sell,0.1,218895.0,21889.51,21670614.4,2167061.44,692572.56,2859634.0,63.72,hold,69.03,hold,71.56,sell
2025-06-26,T,Finance,sell,3235.6,4.0,12054.47,368.83,1193392.35,90101.53,1283493.88,75.15,sell,64.12,hold,57.14,hold
2025-06-27,KRSB,Electric Power,buy,16.24,1099.0,17842.51,107384.37,1743922.1,71370.06,1815292.16,20.61,buy,19.36,buy,28.61,buy
2025-06-27,MRKV,Electric Power,sell,0.1,216706.0,21670.61,21453908.25,2145390.83,714243.17,2859634.0,69.41,hold,71.35,sell,72.66,sell
2025-06-27,T,Finance,sell,3260.0,4.0,12023.92,365.14,1190367.93,102125.45,1292493.38,82.65,sell,69.33,hold,59.77,hold
2025-06-30,KRSB,Electric Power,buy,16.46,867.0,14274.01,108251.56,1781820.67,57096.05,1838916.72,47.8,hold,28.96,buy,32.41,hold
2025-06-30,MRKV,Electric Power,sell,0.1,214539.0,21453.91,21239369.17,2123936.92,735697.08,2859634.0,88.6,sell,82.95,sell,79.3,sell
2025-06-30,T,Finance,sell,3268.0,4.0,11932.89,361.49,1181356.19,114058.34,1295414.53,84.76,sell,70.97,sell,60.63,hold
2025-07-01,KRSB,Electric Power,sell,17.0,1083.0,18402.77,107169.04,1821873.75,75498.81,1897372.56,76.03,sell,47.2,hold,40.82,hold
2025-07-01,MRKV,Electric Power,sell,0.1,212394.0,21239.37,21026975.48,2102697.55,756936.45,2859634.0,85.34,sell,81.26,sell,78.4,sell
2025-07-01,T,Finance,sell,3278.8,4.0,11852.6,357.88,1173407.7,125910.94,1299318.64,87.61,sell,73.24,sell,61.82,hold
2025-07-04,MRKV,Electric Power,buy,0.09,1682081.0,151387.29,22709056.48,2043815.08,605549.16,2649364.24,25.9,buy,42.98,hold,55.26,hold
2025-07-04,T,Finance,buy,3217.4,8.0,25182.19,365.7,1176616.23,100728.76,1277344.99,26.18,buy,44.25,hold,51.13,hold
2025-07-07,T,Finance,buy,3188.0,6.0,20145.75,372.02,1186010.28,80583.0,1266593.29,16.53,buy,35.36,hold,46.67,hold
2025-07-08,KRSB,Electric Power,buy,16.26,929.0,15099.76,108097.69,1757668.42,60399.05,1818067.47,26.52,buy,31.38,hold,34.28,hold
2025-07-08,T,Finance,buy,3157.0,5.0,16116.6,377.13,1190594.16,64466.4,1255060.56,10.7,buy,28.28,buy,42.43,hold
2025-07-09,KRSB,Electric Power,buy,16.06,752.0,12079.81,108849.86,1748128.69,48319.24,1796447.93,19.4,buy,27.44,buy,32.38,hold
2025-07-09,MRKV,Electric Power,buy,0.09,1345665.0,121109.83,24054721.28,2164924.91,484439.33,2649364.24,23.39,buy,33.71,hold,44.48,hold
2025-07-10,KRSB,Electric Power,buy,16.02,603.0,9663.85,109453.09,1753438.55,38655.39,1792093.94,18.04,buy,26.65,buy,31.99,hold
2025-07-11,T,Finance,buy,3119.4,4.0,12893.28,381.26,1189307.42,51573.12,1240880.54,20.91,buy,28.7,buy,39.17,hold
2025-07-15,MRKV,Electric Power,sell,0.1,240547.0,24054.72,23814174.06,2381417.41,508494.05,2889911.46,70.37,sell,61.07,hold,59.79,hold
2025-07-15,T,Finance,sell,3316.8,4.0,12645.68,377.45,1251922.77,64218.81,1316141.58,76.07,sell,67.63,hold,61.44,hold
2025-07-16,MRKV,Electric Power,sell,0.1,238142.0,23814.17,23576032.32,2357603.23,532308.22,2889911.46,74.92,sell,63.96,hold,61.45,hold
2025-07-16,T,Finance,sell,3351.0,4.0,12648.32,373.67,1252183.21,76867.12,1329050.33,80.16,sell,71.2,sell,64.05,hold
2025-07-17,KRSB,Electric Power,sell,17.0,1095.0,18607.03,108358.56,1842095.55,57262.42,1899357.97,79.37,sell,63.94,hold,50.91,hold
2025-07-17,MRKV,Electric Power,sell,0.1,235760.0,23576.03,23340272.0,2334027.2,555884.26,2889911.46,83.1,sell,69.9,hold,64.99,hold
2025-07-18,KRSB,Electric Power,sell,16.96,1084.0,18377.61,107274.98,1819383.6,75640.03,1895023.63,75.11,sell,62.27,hold,50.3,hold
2025-07-18,MRKV,Electric Power,sell,0.11,233403.0,25674.3,23106869.28,2541755.62,581558.55,3123314.18,92.71,sell,80.73,sell,72.82,sell
2025-07-21,KRSB,Electric Power,sell,17.3,1073.0,18558.57,106202.23,1837298.52,94198.6,1931497.12,84.81,sell,70.12,sell,55.27,hold
2025-07-21,MRKV,Electric Power,sell,0.1,231069.0,23106.87,22875800.59,2287580.06,604665.42,2892245.48,76.83,sell,72.7,sell,68.5,hold
2025-07-21,T,Finance,sell,3358.0,4.0,12547.99,369.94,1242250.94,89415.11,1331666.05,70.27,sell,65.95,hold,61.78,hold
2025-07-22,KRSB,Electric Power,sell,17.76,1062.0,18861.52,105140.2,1867290.03,113060.12,1980350.14,91.26,sell,77.57,sell,61.0,hold
2025-07-22,MRKV,Electric Power,sell,0.11,228758.0,25163.38,22647042.58,2491174.68,629828.8,3121003.49,84.05,sell,77.66,sell,71.92,sell
2025-07-23,KRSB,Electric Power,sell,18.22,1051.0,19156.55,104088.8,1896497.97,132216.66,2028714.64,94.52,sell,82.68,sell,65.77,hold
2025-07-23,MRKV,Electric Power,sell,0.11,226470.0,24911.75,22420572.16,2466262.94,654740.55,3121003.49,92.54,sell,85.68,sell,78.53,sell
2025-07-24,KRSB,Electric Power,sell,18.72,1041.0,19485.42,103047.91,1929056.95,151702.08,2080759.04,96.5,sell,86.6,sell,70.09,sell
2025-07-24,MRKV,Electric Power,sell,0.11,224206.0,24662.63,22196366.43,2441600.31,679403.18,3121003.49,72.93,sell,74.3,sell,71.89,sell
2025-07-25,KRSB,Electric Power,sell,19.0,1030.0,19579.1,102017.43,1938331.26,171281.19,2109612.45,97.28,sell,88.34,sell,72.22,sell
2025-07-25,MRKV,Electric Power,sell,0.11,221964.0,24416.0,21974402.77,2417184.3,703819.18,3121003.49,77.4,sell,76.74,sell,73.51,sell
2025-07-25,T,Finance,buy,3250.0,6.0,17883.02,375.44,1220180.69,71532.09,1291712.78,23.48,buy,40.88,hold,48.64,hold
2025-07-28,KRSB,Electric Power,sell,18.64,1020.0,19016.05,100997.26,1882588.94,190297.24,2072886.18,69.59,hold,73.75,sell,65.67,hold
2025-07-28,MRKV,Electric Power,sell,0.11,219744.0,24171.84,21754658.74,2393012.46,727991.03,3121003.49,79.47,sell,77.82,sell,74.22,sell
2025-07-28,T,Finance,buy,3170.0,5.0,14306.42,379.95,1204451.89,57225.67,1261677.56,12.65,buy,29.74,buy,41.13,hold
2025-07-29,KRSB,Electric Power,sell,18.92,1010.0,19108.68,99987.29,1891759.49,209405.92,2101165.41,76.78,sell,77.21,sell,68.12,hold
2025-07-29,T,Finance,buy,3167.8,4.0,11445.13,383.57,1215061.13,45780.54,1260841.66,12.43,buy,29.48,buy,40.95,hold
