date,avg_symbol_capital,total_capital
2024-09-22,145802.81,3437408.44
2024-09-23,145802.81,3437408.44
2024-09-24,145802.81,3437408.44
2024-09-25,146088.54,3438265.63
2024-09-26,185914.47,3557743.41
2024-09-27,185913.34,3557740.01
2024-09-28,185913.34,3557740.01
2024-09-29,185913.34,3557740.01
2024-09-30,185913.34,3557740.01
2024-10-01,176101.02,3528303.07
2024-10-02,139521.93,3418565.79
2024-10-03,139521.93,3418565.79
2024-10-04,139521.01,3418563.04
2024-10-05,139521.01,3418563.04
2024-10-06,139521.01,3418563.04
2024-10-07,139520.28,3418560.85
2024-10-08,139802.04,3419406.12
2024-10-09,137489.08,3412467.23
2024-10-10,137782.89,3413348.68
2024-10-11,137484.17,3412452.52
2024-10-12,137484.17,3412452.52
2024-10-13,137484.17,3412452.52
2024-10-14,136881.24,3410643.72
2024-10-15,136881.24,3410643.72
2024-10-16,136881.24,3410643.72
2024-10-17,135056.6,3405169.79
2024-10-18,135362.57,3406087.72
2024-10-19,135362.57,3406087.72
2024-10-20,135362.57,3406087.72
2024-10-21,134131.42,3402394.26
2024-10-22,132894.87,3398684.61
2024-10-23,133515.23,3400545.68
2024-10-24,130403.87,3391211.61
2024-10-25,125726.6,3377179.8
2024-10-26,125726.6,3377179.8
2024-10-27,125726.6,3377179.8
2024-10-28,121040.75,3363122.24
2024-10-29,121040.75,3363122.24
2024-10-30,122292.06,3366876.17
2024-10-31,118220.01,3354660.03
2024-11-01,115084.86,3345254.59
2024-11-02,115084.86,3345254.59
2024-11-03,115084.86,3345254.59
2024-11-04,115084.86,3345254.59
2024-11-05,115084.86,3345254.59
2024-11-06,115084.86,3345254.59
2024-11-07,115084.28,3345252.83
2024-11-08,132967.92,3398903.76
2024-11-09,132967.92,3398903.76
2024-11-10,132967.92,3398903.76
2024-11-11,137869.94,3413609.83
2024-11-12,137569.77,3412709.31
2024-11-13,139320.16,3417960.49
2024-11-14,141882.59,3425647.76
2024-11-15,143825.44,3431476.33
2024-11-16,143825.44,3431476.33
2024-11-17,143825.44,3431476.33
2024-11-18,143825.44,3431476.33
2024-11-19,133537.41,3400612.23
2024-11-20,133536.94,3400610.82
2024-11-21,130953.27,3392859.8
2024-11-22,130953.27,3392859.8
2024-11-23,130953.27,3392859.8
2024-11-24,130953.27,3392859.8
2024-11-25,130952.59,3392857.77
2024-11-26,130952.05,3392856.14
2024-11-27,130951.61,3392854.84
2024-11-28,130951.61,3392854.84
2024-11-29,130951.61,3392854.84
2024-11-30,130951.61,3392854.84
2024-12-01,130951.61,3392854.84
2024-12-02,137688.3,3413064.9
2024-12-03,137687.95,3413063.86
2024-12-04,147689.02,3443067.05
2024-12-05,150196.7,3450590.11
2024-12-06,154814.76,3464444.29
2024-12-07,154814.76,3464444.29
2024-12-08,154814.76,3464444.29
2024-12-09,153489.98,3460469.95
2024-12-10,155294.6,3465883.81
2024-12-11,154540.9,3463622.7
2024-12-12,154537.6,3463612.79
2024-12-13,154299.86,3462899.57
2024-12-14,154299.86,3462899.57
2024-12-15,154299.86,3462899.57
2024-12-16,151515.75,3454547.25
2024-12-17,151515.41,3454546.23
2024-12-18,151515.41,3454546.23
2024-12-19,151515.41,3454546.23
2024-12-20,167077.49,3501232.46
2024-12-21,167077.49,3501232.46
2024-12-22,167077.49,3501232.46
2024-12-23,169898.03,3509694.09
2024-12-24,170132.01,3510396.04
2024-12-25,175167.08,3525501.25
2024-12-26,174675.93,3524027.8
2024-12-27,174806.99,3524420.96
2024-12-28,175571.08,3526713.23
2024-12-29,175571.08,3526713.23
2024-12-30,181914.69,3545744.08
2024-12-31,181914.69,3545744.08
2025-01-01,181914.69,3545744.08
2025-01-02,181914.69,3545744.08
2025-01-03,181142.27,3543426.81
2025-01-04,181142.27,3543426.81
2025-01-05,181142.27,3543426.81
2025-01-06,179337.9,3538013.69
2025-01-07,179337.9,3538013.69
2025-01-08,220782.7,3662348.11
2025-01-09,220083.28,3660249.83
2025-01-10,223916.49,3671749.48
2025-01-11,223916.49,3671749.48
2025-01-12,223916.49,3671749.48
2025-01-13,226636.63,3679909.9
2025-01-14,227734.47,3683203.42
2025-01-15,228812.48,3686437.44
2025-01-16,228707.56,3686122.69
2025-01-17,230194.65,3690583.94
2025-01-18,230194.65,3690583.94
2025-01-19,230194.65,3690583.94
2025-01-20,233737.31,3701211.94
2025-01-21,235231.6,3705694.81
2025-01-22,235375.87,3706127.61
2025-01-23,234330.54,3702991.62
2025-01-24,235670.48,3707011.43
2025-01-25,235670.48,3707011.43
2025-01-26,235670.48,3707011.43
2025-01-27,233844.43,3701533.28
2025-01-28,233842.45,3701527.36
2025-01-29,233842.45,3701527.36
2025-01-30,233842.45,3701527.36
2025-01-31,233842.45,3701527.36
2025-02-01,233842.45,3701527.36
2025-02-02,233842.45,3701527.36
2025-02-03,233840.88,3701522.63
2025-02-04,232555.62,3697666.87
2025-02-05,232555.62,3697666.87
2025-02-06,237500.51,3712501.54
2025-02-07,237550.2,3712650.61
2025-02-08,237550.2,3712650.61
2025-02-09,237550.2,3712650.61
2025-02-10,238480.46,3715441.38
2025-02-11,239220.12,3717660.35
2025-02-12,243557.56,3730672.69
2025-02-13,240882.92,3722648.77
2025-02-14,239863.99,3719591.96
2025-02-15,239863.99,3719591.96
2025-02-16,239863.99,3719591.96
2025-02-17,242287.43,3726862.29
2025-02-18,242285.0,3726854.99
2025-02-19,271327.34,3813982.03
2025-02-20,271013.53,3813040.58
2025-02-21,271012.86,3813038.59
2025-02-22,271012.86,3813038.59
2025-02-23,271012.86,3813038.59
2025-02-24,271258.26,3813774.78
2025-02-25,277362.94,3832088.83
2025-02-26,275451.42,3826354.25
2025-02-27,273480.08,3820440.24
2025-02-28,273480.08,3820440.24
2025-03-01,273480.08,3820440.24
2025-03-02,273480.08,3820440.24
2025-03-03,272668.66,3818005.97
2025-03-04,272668.66,3818005.97
2025-03-05,272668.66,3818005.97
2025-03-06,271851.26,3815553.79
2025-03-07,271851.26,3815553.79
2025-03-08,271851.26,3815553.79
2025-03-09,271851.26,3815553.79
2025-03-10,271851.26,3815553.79
2025-03-11,278779.1,3836337.3
2025-03-12,278779.1,3836337.3
2025-03-13,254024.12,3762072.35
2025-03-14,254024.12,3762072.35
2025-03-15,254024.12,3762072.35
2025-03-16,254024.12,3762072.35
2025-03-17,265599.56,3796798.69
2025-03-18,266694.54,3800083.62
2025-03-19,269276.04,3807828.12
2025-03-20,269022.34,3807067.03
2025-03-21,266218.0,3798654.0
2025-03-22,266218.0,3798654.0
2025-03-23,266218.0,3798654.0
2025-03-24,266218.0,3798654.0
2025-03-25,261482.31,3784446.93
2025-03-26,261482.31,3784446.93
2025-03-27,252477.28,3757431.83
2025-03-28,247240.58,3741721.74
2025-03-29,247240.58,3741721.74
2025-03-30,247240.58,3741721.74
2025-03-31,247239.15,3741717.45
2025-04-01,245130.28,3735390.84
2025-04-02,245129.36,3735388.09
2025-04-03,241898.93,3725696.78
2025-04-04,229367.01,3688101.03
2025-04-05,229367.01,3688101.03
2025-04-06,229367.01,3688101.03
2025-04-07,220540.58,3661621.75
2025-04-08,219595.22,3658785.65
2025-04-09,213715.36,3641146.08
2025-04-10,213715.36,3641146.08
2025-04-11,213715.36,3641146.08
2025-04-12,213715.36,3641146.08
2025-04-13,213715.36,3641146.08
2025-04-14,213715.36,3641146.08
2025-04-15,213715.36,3641146.08
2025-04-16,233408.32,3700224.95
2025-04-17,249957.23,3749871.68
2025-04-18,249957.23,3749871.68
2025-04-19,249957.23,3749871.68
2025-04-20,249957.23,3749871.68
2025-04-21,249956.54,3749869.62
2025-04-22,252634.89,3757904.68
2025-04-23,252634.89,3757904.68
2025-04-24,252634.89,3757904.68
2025-04-25,250191.66,3750574.99
2025-04-26,250191.66,3750574.99
2025-04-27,250191.66,3750574.99
2025-04-28,255214.04,3765642.11
2025-04-29,255214.04,3765642.11
2025-04-30,288909.72,3866729.17
2025-05-01,288909.72,3866729.17
2025-05-02,280324.56,3840973.67
2025-05-03,280324.56,3840973.67
2025-05-04,280324.56,3840973.67
2025-05-05,283211.79,3849635.37
2025-05-06,284966.35,3854899.05
2025-05-07,288625.13,3865875.39
2025-05-08,290047.9,3870143.69
2025-05-09,290047.9,3870143.69
2025-05-10,290047.9,3870143.69
2025-05-11,290047.9,3870143.69
2025-05-12,304858.43,3914575.28
2025-05-13,308639.93,3925919.78
2025-05-14,314518.14,3943554.41
2025-05-15,314939.56,3944818.67
2025-05-16,314733.25,3944199.74
2025-05-17,314733.25,3944199.74
2025-05-18,314733.25,3944199.74
2025-05-19,321887.07,3965661.22
2025-05-20,354216.85,4062650.55
2025-05-21,348918.88,4046756.65
2025-05-22,347475.03,4042425.08
2025-05-23,348867.98,4046603.94
2025-05-24,348867.98,4046603.94
2025-05-25,348867.98,4046603.94
2025-05-26,347015.14,4041045.42
2025-05-27,347013.83,4041041.5
2025-05-28,358608.84,4075826.53
2025-05-29,358608.12,4075824.37
2025-05-30,359209.97,4077629.9
2025-05-31,359209.97,4077629.9
2025-06-01,359209.97,4077629.9
2025-06-02,359209.26,4077627.78
2025-06-03,361381.13,4084143.38
2025-06-04,365344.83,4096034.48
2025-06-05,369451.76,4108355.28
2025-06-06,369848.51,4109545.53
2025-06-07,369848.51,4109545.53
2025-06-08,369848.51,4109545.53
2025-06-09,369847.79,4109543.38
2025-06-10,365304.9,4095914.7
2025-06-11,365180.93,4095542.78
2025-06-12,365180.93,4095542.78
2025-06-13,363311.17,4089933.52
2025-06-14,363311.17,4089933.52
2025-06-15,363311.17,4089933.52
2025-06-16,363311.17,4089933.52
2025-06-17,354135.11,4062405.33
2025-06-18,334328.57,4002985.72
2025-06-19,332125.77,3996377.32
2025-06-20,353715.05,4061145.16
2025-06-21,353715.05,4061145.16
2025-06-22,353715.05,4061145.16
2025-06-23,354179.92,4062539.75
2025-06-24,351664.94,4054994.83
2025-06-25,338897.58,4016692.73
2025-06-26,357156.76,4071470.29
2025-06-27,358955.9,4076867.71
2025-06-28,358955.9,4076867.71
2025-06-29,358955.9,4076867.71
2025-06-30,362577.05,4087731.15
2025-07-01,371176.23,4113528.69
2025-07-02,371176.23,4113528.69
2025-07-03,371176.23,4113528.69
2025-07-04,353235.55,4059706.65
2025-07-05,353235.55,4059706.65
2025-07-06,353235.55,4059706.65
2025-07-07,351794.31,4055382.94
2025-07-08,339398.42,4018195.25
2025-07-09,336409.38,4009228.13
2025-07-10,335802.11,4007406.33
2025-07-11,333821.43,4001464.28
2025-07-12,333821.43,4001464.28
2025-07-13,333821.43,4001464.28
2025-07-14,333821.43,4001464.28
2025-07-15,369662.18,4108986.54
2025-07-16,371462.14,4114386.41
2025-07-17,386527.9,4159583.71
2025-07-18,408726.95,4226180.85
2025-07-19,408726.95,4226180.85
2025-07-20,408726.95,4226180.85
2025-07-21,392041.99,4176125.97
2025-07-22,419866.89,4259600.67
2025-07-23,426276.29,4278828.86
2025-07-24,433067.98,4299203.95
2025-07-25,431372.88,4294118.64
2025-07-26,431372.88,4294118.64
2025-07-27,431372.88,4294118.64
2025-07-28,422568.35,4267705.05
2025-07-29,425964.91,4277894.72
2025-07-30,425533.5,4276600.51
2025-07-31,432994.41,4298983.23
2025-08-01,451865.16,4355595.49
2025-08-02,451865.16,4355595.49
2025-08-03,451865.16,4355595.49
2025-08-04,456804.56,4370413.69
2025-08-05,469329.18,4407987.55
2025-08-06,463807.26,4391421.78
2025-08-07,478416.16,4435248.47
2025-08-08,480480.6,4441441.81
2025-08-09,480480.6,4441441.81
2025-08-10,480480.6,4441441.81
2025-08-11,480479.72,4441439.17
